events count, average value,lower bound - 0.3, upper bound - 0.3, timeSpent
1073,5013.52980684,3509.47086479,6517.5887489,88564
1074,5014.25673493,3509.97971445,6518.53375541,88646
1075,5014.33902745,3510.03731921,6518.64073568,88724
1076,5013.85679557,3509.6997569,6518.01383425,88802
1077,5014.56748987,3510.19724291,6518.93773683,88881
1078,5014.9507527,3510.46552689,6519.43597851,88962
1079,5014.64318314,3510.2502282,6519.03613808,89044
1080,5014.20219707,3509.94153795,6518.46285619,89123
1081,5013.94427229,3509.76099061,6518.12755398,89202
1082,5013.8941117,3509.72587819,6518.06234521,89282
1083,5013.93003167,3509.75102217,6518.10904117,89363
1084,5014.29985473,3510.00989831,6518.58981114,89436
1085,5014.7824996,3510.34774972,6519.21724948,89517
1086,5015.09692047,3510.56784433,6519.62599661,89604
1087,5014.95235172,3510.4666462,6519.43805724,89684
1088,5014.32224076,3510.02556853,6518.61891298,89763
1089,5014.99889707,3510.49922795,6519.49856619,89842
1090,5014.90195406,3510.43136784,6519.37254028,89922
1091,5014.93410478,3510.45387335,6519.41433622,90003
1092,5014.90868428,3510.436079,6519.38128957,90081
1093,5014.33787133,3510.03650993,6518.63923273,90162
1094,5013.94724066,3509.76306846,6518.13141285,90242
1095,5014.15786523,3509.91050566,6518.4052248,90324
1096,5014.17552298,3509.92286608,6518.42817987,90403
1097,5014.2817484,3509.99722388,6518.56627292,90485
1098,5013.97655452,3509.78358817,6518.16952088,90564
1099,5013.57231849,3509.50062294,6517.64401404,90645
1100,5013.82897387,3509.68028171,6517.97766603,90723
1101,5013.94674004,3509.76271803,6518.13076205,90804
1102,5014.28850998,3510.00195699,6518.57506297,90883
1103,5013.75409856,3509.62786899,6517.88032813,90965
1104,5013.65413534,3509.55789474,6517.75037594,91045
1105,5013.72220142,3509.605541,6517.83886185,91126
1106,5014.25974951,3509.98182465,6518.53767436,91206
1107,5014.45935552,3510.12154887,6518.79716218,91285
1108,5014.8272228,3510.37905596,6519.27538964,91361
1109,5014.68516624,3510.27961637,6519.09071612,91443
1110,5015.13095124,3510.59166587,6519.67023661,91524
1111,5014.47229463,3510.13060624,6518.81398302,91605
1112,5014.61202986,3510.2284209,6518.99563882,91686
1113,5014.60046043,3510.2203223,6518.98059855,91765
1114,5014.94820068,3510.46374048,6519.43266088,91845
1115,5014.39790068,3510.07853048,6518.71727089,91919
1116,5014.46211704,3510.12348193,6518.80075216,91996
1117,5014.70732727,3510.29512909,6519.11952545,92080
1118,5014.65734817,3510.26014372,6519.05455262,92163
1119,5014.18457741,3509.92920418,6518.43995063,92245
1120,5014.33779758,3510.03645831,6518.63913686,92327
1121,5014.01316651,3509.80921656,6518.21711646,92406
1122,5014.33582711,3510.03507898,6518.63657524,92486
1123,5013.9788832,3509.78521824,6518.17254816,92566
1124,5014.2052929,3509.94370503,6518.46688077,92646
1125,5013.82245762,3509.67572034,6517.96919491,92726
1126,5013.77901299,3509.64530909,6517.91271689,92808
1127,5013.40885247,3509.38619673,6517.43150821,92890
1128,5013.53797648,3509.47658354,6517.59936942,92971
1129,5012.9023534,3509.03164738,6516.77305942,93052
1130,5013.18525911,3509.22968137,6517.14083684,93130
1131,5013.09770976,3509.16839683,6517.02702269,93211
1132,5012.35614081,3508.64929856,6516.06298305,93291
1133,5012.56863877,3508.79804714,6516.3392304,93370
1134,5012.64146347,3508.84902443,6516.43390251,93451
1135,5012.86856122,3509.00799285,6516.72912958,93535
1136,5012.65326692,3508.85728685,6516.449247,93616
1137,5012.39464326,3508.67625028,6516.11303623,93696
1138,5012.57080538,3508.79956377,6516.342047,93776
1139,5012.49541306,3508.74678914,6516.24403698,93855
1140,5012.60645471,3508.8245183,6516.38839112,93933
1141,5012.23848844,3508.56694191,6515.91003497,94012
1142,5012.51361363,3508.75952954,6516.26769772,94090
1143,5012.26575288,3508.58602702,6515.94547875,94174
1144,5012.55283111,3508.78698178,6516.31868045,94253
1145,5013.0055011,3509.10385077,6516.90715143,94334
1146,5012.81650286,3508.97155201,6516.66145372,94412
1147,5012.58664821,3508.81065374,6516.36264267,94493
1148,5012.77941553,3508.94559087,6516.61324018,94572
1149,5012.15313411,3508.50719388,6515.79907434,94652
1150,5012.51775436,3508.76242805,6516.27308067,94731
1151,5012.65293156,3508.85705209,6516.44881103,94812
1152,5012.47130644,3508.72991451,6516.21269838,94892
1153,5012.08689714,3508.460828,6515.71296629,94971
1154,5011.92661548,3508.34863083,6515.50460012,95052
1155,5011.81683632,3508.27178542,6515.36188721,95131
1156,5012.19094729,3508.5336631,6515.84823148,95209
1157,5012.40230216,3508.68161152,6516.12299281,95289
1158,5012.42786024,3508.69950217,6516.15621831,95370
1159,5013.12958976,3509.19071283,6517.06846668,95451
1160,5013.15861767,3509.21103237,6517.10620298,95531
1161,5012.70549764,3508.89384835,6516.51714693,95609
1162,5013.06467913,3509.14527539,6516.98408287,95690
1163,5013.1438423,3509.20068961,6517.08699499,95770
1164,5013.59685186,3509.5177963,6517.67590741,95847
1165,5013.96223411,3509.77356388,6518.15090434,95925
1166,5013.82613075,3509.67829152,6517.97396997,96009
1167,5013.33861248,3509.33702874,6517.34019622,96088
1168,5013.64669927,3509.55268949,6517.74070905,96168
1169,5013.78458008,3509.64920606,6517.91995411,96249
1170,5013.93915096,3509.75740568,6518.12089625,96327
1171,5013.96233661,3509.77363563,6518.1510376,96407
1172,5013.71987794,3509.60391456,6517.83584132,96486
1173,5013.77012776,3509.63908943,6517.90116608,96569
1174,5014.35614258,3510.04929981,6518.66298536,96649
1175,5014.17174138,3509.92021896,6518.42326379,96730
1176,5014.44562331,3510.11193632,6518.77931031,96810
1177,5014.18948765,3509.93264135,6518.44633394,96889
1178,5014.16776927,3509.91743849,6518.41810005,96969
1179,5014.30973051,3510.01681135,6518.60264966,97049
1180,5014.76229842,3510.33360889,6519.19098794,97127
1181,5014.66862521,3510.26803765,6519.06921278,97208
1182,5014.43864026,3510.10704818,6518.77023234,97288
1183,5014.26220798,3509.98354559,6518.54087038,97368
1184,5014.02349931,3509.81644952,6518.23054911,97447
1185,5014.20248646,3509.94174052,6518.4632324,97529
1186,5014.70823394,3510.29576376,6519.12070413,97608
1187,5014.9353914,3510.45477398,6519.41600881,97689
1188,5014.43668142,3510.10567699,6518.76768584,97769
1189,5014.66920686,3510.2684448,6519.06996891,97852
1190,5014.84466673,3510.39126671,6519.29806674,97930
1191,5014.59396533,3510.21577573,6518.97215493,98009
1192,5014.31719768,3510.02203838,6518.61235698,98088
1193,5014.08361204,3509.85852843,6518.30869565,98168
1194,5014.18915687,3509.93240981,6518.44590393,98248
1195,5013.90025795,3509.73018057,6518.07033534,98326
1196,5013.76895097,3509.63826568,6517.89963627,98408
1197,5013.33450017,3509.33415012,6517.33485022,98488
1198,5013.01843477,3509.11290434,6516.9239652,98569
1199,5013.0316524,3509.12215668,6516.94114812,98649
1200,5013.28920446,3509.30244312,6517.27596579,98730
1201,5013.51202764,3509.45841935,6517.56563594,98811
1202,5013.65516897,3509.55861828,6517.75171966,98886
1203,5013.56299986,3509.4940999,6517.63189981,98967
1204,5013.51977257,3509.4638408,6517.57570434,99051
1205,5013.45030509,3509.41521356,6517.48539662,99131
1206,5014.26013543,3509.9820948,6518.53817606,99211
1207,5013.68560878,3509.57992615,6517.79129142,99291
1208,5014.01128957,3509.8079027,6518.21467645,99370
1209,5014.16740433,3509.91718303,6518.41762563,99450
1210,5013.74837884,3509.62386519,6517.8728925,99530
1211,5013.51004397,3509.45703078,6517.56305716,99614
1212,5013.69325964,3509.58528175,6517.80123753,99693
1213,5013.2213617,3509.25495319,6517.18777021,99779
1214,5012.76319029,3508.9342332,6516.59214738,99857
1215,5012.72201294,3508.90540906,6516.53861682,99939
1216,5012.9165112,3509.04155784,6516.79146457,100018
1217,5013.0698238,3509.14887666,6516.99077093,100097
1218,5013.11308559,3509.17915991,6517.04701126,100190
1219,5012.92932754,3509.05052928,6516.8081258,100276
1220,5012.56236738,3508.79365717,6516.33107759,100360
1221,5012.70716167,3508.89501317,6516.51931017,100447
1222,5012.58153883,3508.80707718,6516.35600048,100526
1223,5012.86668994,3509.00668296,6516.72669693,100605
1224,5012.74201426,3508.91940998,6516.56461854,100688
1225,5012.71176785,3508.89823749,6516.5252982,100794
1226,5012.91477644,3509.04034351,6516.78920937,100874
1227,5013.17230916,3509.22061642,6517.12400191,100954
1228,5013.92464086,3509.7472486,6518.10203312,101034
1229,5014.03527649,3509.82469354,6518.24585944,101115
1230,5013.54030333,3509.47821233,6517.60239433,101196
1231,5013.70019837,3509.59013886,6517.81025788,101276
1232,5014.20320386,3509.94224271,6518.46416502,101357
1233,5014.09366782,3509.86556747,6518.32176816,101444
1234,5014.10599507,3509.87419655,6518.33779359,101524
1235,5014.43251829,3510.1027628,6518.76227377,101605
1236,5014.33636344,3510.03545441,6518.63727247,101687
1237,5014.68827736,3510.28179416,6519.09476057,101767
1238,5014.28243296,3509.99770307,6518.56716284,101848
1239,5014.53485692,3510.17439984,6518.895314,101926
1240,5013.92656522,3509.74859566,6518.10453479,102007
1241,5013.24207267,3509.26945087,6517.21469447,102091
1242,5013.43915725,3509.40741007,6517.47090442,102166
1243,5013.2612747,3509.28289229,6517.23965712,102246
1244,5013.27924613,3509.29547229,6517.26301997,102324
1245,5013.38652319,3509.37056623,6517.40248014,102405
1246,5013.52275745,3509.46593022,6517.57958469,102485
1247,5013.55921285,3509.49144899,6517.6269767,102564
1248,5013.14269829,3509.1998888,6517.08550777,102636
1249,5013.05401652,3509.13781156,6516.97022147,102722
1250,5012.92194372,3509.0453606,6516.79852684,102799
1251,5012.70121919,3508.89085343,6516.51158494,102882
1252,5012.82383348,3508.97668344,6516.67098352,102964
1253,5012.45190147,3508.71633103,6516.18747191,103044
1254,5012.49995744,3508.74997021,6516.24994467,103120
1255,5012.73629201,3508.91540441,6516.55717962,103185
1256,5012.89909271,3509.02936489,6516.76882052,103267
1257,5012.64577871,3508.8520451,6516.43951232,103348
1258,5012.78408078,3508.94885655,6516.61930502,103430
1259,5012.52601456,3508.76821019,6516.28381893,103515
1260,5012.63317307,3508.84322115,6516.42312499,103594
1261,5012.8670067,3509.00690469,6516.72710871,103675
1262,5012.55888386,3508.7912187,6516.32654902,103755
1263,5012.40446482,3508.68312538,6516.12580427,103831
1264,5012.62502375,3508.83751663,6516.41253088,103909
1265,5012.33985928,3508.6379015,6516.04181707,103985
1266,5012.50179181,3508.75125427,6516.25232936,104068
1267,5012.24754874,3508.57328411,6515.92181336,104149
1268,5011.72142361,3508.20499653,6515.23785069,104230
1269,5011.76788888,3508.23752221,6515.29825554,104310
1270,5011.75565269,3508.22895688,6515.28234849,104389
1271,5011.50706029,3508.05494221,6514.95917838,104480
1272,5011.4605669,3508.02239683,6514.89873697,104567
1273,5011.43228058,3508.00259641,6514.86196476,104652
1274,5010.94754703,3507.66328292,6514.23181114,104748
1275,5010.52624253,3507.36836977,6513.68411529,104826
1276,5010.6771171,3507.47398197,6513.88025223,104921
1277,5010.43030898,3507.30121629,6513.55940168,104996
1278,5010.23547653,3507.16483357,6513.30611949,105079
1279,5010.7050735,3507.49355145,6513.91659555,105159
1280,5011.07389029,3507.7517232,6514.39605738,105240
1281,5011.25802856,3507.88061999,6514.63543713,105316
1282,5011.45279779,3508.01695845,6514.88863712,105398
1283,5011.28586286,3507.900104,6514.67162172,105476
1284,5011.05658554,3507.73960988,6514.3735612,105555
1285,5011.0035929,3507.70251503,6514.30467077,105636
1286,5011.26260687,3507.88382481,6514.64138894,105713
1287,5011.30183202,3507.91128241,6514.69238162,105794
1288,5011.54618445,3508.08232911,6515.01003978,105874
1289,5011.53136096,3508.07195267,6514.99076925,105955
1290,5011.46495511,3508.02546858,6514.90444164,106035
1291,5011.65418445,3508.15792912,6515.15043979,106114
1292,5011.69575321,3508.18702724,6515.20447917,106191
1293,5011.80978524,3508.26684967,6515.35272082,106272
1294,5011.96889952,3508.37822967,6515.55956938,106355
1295,5011.97387971,3508.3817158,6515.56604363,106435
1296,5012.02446307,3508.41712415,6515.63180199,106513
1297,5012.20175718,3508.54123003,6515.86228434,106594
1298,5012.17155311,3508.52008717,6515.82301904,106673
1299,5012.16282319,3508.51397623,6515.81167014,106752
1300,5012.37743518,3508.66420463,6516.09066574,106827
1301,5013.10325022,3509.17227516,6517.03422529,106900
1302,5012.8428302,3508.98998114,6516.69567927,106986
1303,5012.73598837,3508.91519186,6516.55678488,107051
1304,5012.87289974,3509.01102982,6516.73476966,107135
1305,5012.69782518,3508.88847762,6516.50717273,107218
1306,5012.92698925,3509.04889248,6516.80508603,107283
1307,5013.12077467,3509.18454227,6517.05700707,107391
1308,5013.31886438,3509.32320507,6517.3145237,107471
1309,5013.25781592,3509.28047115,6517.2351607,107551
1310,5013.06855036,3509.14798525,6516.98911547,107634
1311,5012.76394133,3508.93475893,6516.59312373,107714
1312,5012.69113968,3508.88379777,6516.49848158,107795
1313,5012.96283574,3509.07398502,6516.85168647,107881
1314,5013.20096267,3509.24067387,6517.16125147,107975
1315,5013.33631318,3509.33541922,6517.33720713,108055
1316,5012.92164338,3509.04515037,6516.79813639,108136
1317,5013.07820589,3509.15474413,6517.00166766,108216
1318,5012.89161335,3509.02412934,6516.75909735,108298
1319,5012.8044734,3508.96313138,6516.64581542,108379
1320,5012.9448881,3509.06142167,6516.82835453,108459
1321,5012.75446713,3508.92812699,6516.58080726,108540
1322,5013.11209576,3509.17846704,6517.04572449,108618
1323,5013.37729322,3509.36410525,6517.39048119,108703
1324,5013.2744442,3509.29211094,6517.25677746,108785
1325,5013.28069204,3509.29648443,6517.26489965,108866
1326,5013.21961037,3509.25372726,6517.18549348,108947
1327,5012.81518537,3508.97062976,6516.65974098,109041
1328,5012.82349336,3508.97644535,6516.67054137,109123
1329,5013.06592303,3509.14614612,6516.98569994,109222
1330,5013.14094667,3509.19866267,6517.08323067,109293
1331,5013.24139106,3509.26897374,6517.21380838,109374
1332,5013.29065574,3509.30345902,6517.27785246,109467
1333,5013.31005696,3509.31703987,6517.30307404,109547
1334,5013.445847,3509.4120929,6517.4796011,109629
