events count, average value,lower bound - 0.3, upper bound - 0.3, timeSpent
7418,5038.89835535,3527.22884875,6550.56786196,9995
7419,5038.52891225,3526.97023858,6550.08758593,9996
7420,5038.36967655,3526.85877358,6549.88057951,9997
7421,5038.0592912,3526.64150384,6549.47707856,9998
7422,5038.63931555,3527.04752088,6550.23111021,10000
7423,5038.43257443,3526.9028021,6549.96234676,10001
7424,5038.05172414,3526.6362069,6549.46724138,10002
7425,5038.67838384,3527.07486869,6550.28189899,10003
7426,5038.11984918,3526.68389442,6549.55580393,10004
7427,5038.49643194,3526.94750236,6550.04536152,10005
7428,5038.54011847,3526.97808293,6550.10215401,10006
7429,5038.57019787,3526.99913851,6550.14125724,10008
7430,5037.99434724,3526.59604307,6549.39265141,10009
7431,5037.5338447,3526.27369129,6548.79399812,10010
7432,5037.23573735,3526.06501615,6548.40645856,10011
7433,5037.45526705,3526.21868694,6548.69184717,10012
7434,5037.28692494,3526.10084746,6548.47300242,10013
7435,5036.70437122,3525.69305985,6547.71568258,10015
7436,5036.21624529,3525.35137171,6547.08111888,10016
7437,5036.24633589,3525.37243512,6547.12023665,10017
7438,5036.15488034,3525.30841624,6547.00134445,10018
7439,5036.62723484,3525.63906439,6547.6154053,10019
7440,5036.45819892,3525.52073925,6547.3956586,10020
7441,5036.13801908,3525.29661336,6546.97942481,10021
7442,5036.42582639,3525.49807847,6547.35357431,10023
7443,5036.41112455,3525.48778718,6547.33446191,10024
7444,5035.93524987,3525.15467491,6546.71582483,10025
7445,5036.18173271,3525.32721289,6547.03625252,10026
7446,5036.46400752,3525.52480526,6547.40320978,10027
7447,5036.08446354,3525.25912448,6546.90980261,10028
7448,5036.36358754,3525.45451128,6547.2726638,10030
7449,5036.44959055,3525.51471338,6547.38446771,10031
7450,5035.90845638,3525.13591946,6546.68099329,10032
7451,5036.01677627,3525.21174339,6546.82180915,10033
7452,5036.56132582,3525.59292807,6547.52972356,10034
7453,5036.97839796,3525.88487857,6548.07191735,10035
7454,5036.41226187,3525.48858331,6547.33594043,10036
7455,5036.53789403,3525.57652582,6547.49926224,10038
7456,5036.61078326,3525.62754828,6547.59401824,10039
7457,5036.14483036,3525.30138125,6546.98827947,10040
7458,5036.45454545,3525.51818182,6547.39090909,10041
7459,5036.96500871,3525.8755061,6548.05451133,10042
7460,5037.16487936,3526.01541555,6548.31434316,10043
7461,5036.51454229,3525.5601796,6547.46890497,10044
7462,5036.17877245,3525.32514071,6547.03240418,10045
7463,5035.76082005,3525.03257403,6546.48906606,10047
7464,5035.35932476,3524.75152733,6545.96712219,10048
7465,5035.33918285,3524.737428,6545.94093771,10049
7466,5034.93383338,3524.45368336,6545.41398339,10050
7467,5035.21253515,3524.64877461,6545.7762957,10051
7468,5035.36381896,3524.75467327,6545.97296465,10053
7469,5034.80519481,3524.36363636,6545.24675325,10054
7470,5034.27349398,3523.99144578,6544.55554217,10055
7471,5034.13880337,3523.89716236,6544.38044438,10056
7472,5033.79657388,3523.65760171,6543.93554604,10057
7473,5033.85066238,3523.69546367,6544.0058611,10058
7474,5034.49611988,3524.14728392,6544.84495585,10060
7475,5034.11384615,3523.87969231,6544.348,10061
7476,5033.88830926,3523.72181648,6544.05480203,10062
7477,5033.37608667,3523.36326067,6543.38891267,10063
7478,5033.83244183,3523.68270928,6543.98217438,10064
7479,5034.20778179,3523.94544725,6544.47011633,10065
7480,5034.8605615,3524.40239305,6545.31872995,10067
7481,5034.55821414,3524.1907499,6544.92567839,10068
7482,5035.11039829,3524.5772788,6545.64351778,10069
7483,5034.5376186,3524.17633302,6544.89890418,10070
7484,5034.03981828,3523.8278728,6544.25176376,10071
7485,5034.21242485,3523.94869739,6544.4761523,10072
7486,5033.63478493,3523.54434945,6543.72522041,10073
7487,5034.0539602,3523.83777214,6544.27014826,10075
7488,5033.51722756,3523.46205929,6543.57239583,10076
7489,5034.16677794,3523.91674456,6544.41681132,10077
7490,5034.77356475,3524.34149533,6545.20563418,10078
7491,5035.1607262,3524.61250834,6545.70894407,10079
7492,5034.91791244,3524.44253871,6545.39328617,10080
7493,5035.47244094,3524.83070866,6546.11417323,10082
7494,5035.58847078,3524.91192954,6546.26501201,10086
7495,5035.84269513,3525.08988659,6546.59550367,10088
7496,5035.66328709,3524.96430096,6546.36227321,10088
7497,5035.55688942,3524.8898226,6546.22395625,10090
7498,5035.88330221,3525.11831155,6546.64829288,10090
7499,5035.76530204,3525.03571143,6546.49489265,10092
7500,5036.39053333,3525.47337333,6547.30769333,10093
7501,5036.40234635,3525.48164245,6547.32305026,10094
7502,5036.36830179,3525.45781125,6547.27879232,10095
7503,5036.06010929,3525.2420765,6546.87814208,10096
7504,5036.0021322,3525.20149254,6546.80277186,10097
7505,5035.75109927,3525.02576949,6546.47642905,10098
7506,5036.08579803,3525.26005862,6546.91153744,10100
7507,5035.91874251,3525.14311975,6546.69436526,10101
7508,5036.23947789,3525.36763452,6547.11132126,10102
7509,5036.55346917,3525.58742842,6547.51950992,10103
7510,5036.57896138,3525.60527297,6547.5526498,10104
7511,5036.68180003,3525.67726002,6547.68634003,10105
7512,5036.54392971,3525.5807508,6547.50710863,10107
7513,5036.76786903,3525.73750832,6547.79822974,10108
7514,5037.29212137,3526.10448496,6548.47975779,10109
7515,5037.73878909,3526.41715236,6549.06042582,10110
7516,5037.68866418,3526.38206493,6548.99526344,10111
7517,5037.97592125,3526.58314487,6549.36869762,10112
7518,5037.81617451,3526.47132216,6549.16102687,10114
7519,5037.34033781,3526.13823647,6548.54243915,10115
7520,5036.74760638,3525.72332447,6547.7718883,10116
7521,5036.86251828,3525.8037628,6547.92127377,10117
7522,5037.13812816,3525.99668971,6548.2795666,10118
7523,5036.70942443,3525.6965971,6547.72225176,10119
7524,5036.25704413,3525.37993089,6547.13415736,10120
7525,5035.9627907,3525.17395349,6546.75162791,10122
7526,5036.06537337,3525.24576136,6546.88498538,10123
7527,5036.65869536,3525.66108675,6547.65630397,10124
7528,5036.21068013,3525.34747609,6547.07388417,10125
7529,5036.8669146,3525.80684022,6547.92698898,10126
7530,5036.6312085,3525.64184595,6547.62057105,10127
7531,5037.25693799,3526.07985659,6548.43401939,10129
7532,5037.18374934,3526.02862454,6548.33887414,10130
7533,5037.80392938,3526.46275056,6549.14510819,10131
7534,5037.75816299,3526.4307141,6549.08561189,10132
7535,5037.60305242,3526.3221367,6548.88396815,10133
7536,5038.13720807,3526.69604565,6549.57837049,10134
7537,5037.72615099,3526.40830569,6549.04399628,10136
7538,5037.90581056,3526.53406739,6549.27755373,10137
7539,5037.61811911,3526.33268338,6548.90355485,10138
7540,5038.21206897,3526.74844828,6549.67568966,10139
7541,5038.04787164,3526.63351014,6549.46223313,10140
7542,5038.16308671,3526.7141607,6549.61201273,10141
7543,5038.27522206,3526.79265544,6549.75778868,10142
7544,5038.63838812,3527.04687169,6550.22990456,10144
7545,5038.45911199,3526.9213784,6549.99684559,10145
7546,5037.82056719,3526.47439703,6549.16673734,10146
7547,5038.29892673,3526.80924871,6549.78860474,10147
7548,5038.92448331,3527.24713831,6550.6018283,10148
7549,5039.4127699,3527.58893893,6551.23660087,10149
7550,5039.84596026,3527.89217219,6551.79974834,10150
7551,5039.4559661,3527.61917627,6551.29275593,10152
7552,5039.39698093,3527.57788665,6551.21607521,10153
7553,5039.42062757,3527.5944393,6551.24681583,10154
7554,5039.59054805,3527.71338364,6551.46771247,10155
7555,5039.79536731,3527.85675711,6551.7339775,10156
7556,5039.47829539,3527.63480678,6551.32178401,10157
7557,5039.01349742,3527.30944819,6550.71754665,10159
7558,5038.65387669,3527.05771368,6550.25003969,10160
7559,5038.11019976,3526.67713983,6549.54325969,10161
7560,5037.92089947,3526.54462963,6549.29716931,10162
7561,5037.61314641,3526.32920249,6548.89709033,10163
7562,5037.09560963,3525.96692674,6548.22429252,10164
7563,5036.59090308,3525.61363216,6547.56817401,10166
7564,5036.9131412,3525.83919884,6547.98708355,10167
7565,5037.54249835,3526.27974884,6548.80524785,10168
7566,5037.9085382,3526.53597674,6549.28109966,10169
7567,5037.81908286,3526.473358,6549.16480772,10170
7568,5038.40169133,3526.88118393,6549.92219873,10171
7569,5039.00766284,3527.30536398,6550.70996169,10172
7570,5039.4672391,3527.62706737,6551.30741083,10174
7571,5038.86765289,3527.20735702,6550.52794875,10175
7572,5039.31920232,3527.52344163,6551.11496302,10176
7573,5039.73392315,3527.8137462,6551.65410009,10177
7574,5039.83298125,3527.88308688,6551.78287563,10178
7575,5039.41993399,3527.5939538,6551.24591419,10179
7576,5039.73680042,3527.8157603,6551.65784055,10181
7577,5039.5987858,3527.71915006,6551.47842154,10182
7578,5039.79453682,3527.85617577,6551.73289786,10183
7579,5039.84430664,3527.89101465,6551.79759863,10184
7580,5040.14353562,3528.10047493,6552.18659631,10185
7581,5040.39256035,3528.27479224,6552.51032845,10186
7582,5040.33342126,3528.23339488,6552.43344764,10188
7583,5040.06277199,3528.04394039,6552.08160359,10189
7584,5040.70029008,3528.49020306,6552.91037711,10190
7585,5040.83427818,3528.58399473,6553.08456163,10191
7586,5040.60453467,3528.42317427,6552.78589507,10192
7587,5040.12837749,3528.08986424,6552.16689073,10193
7588,5040.53439642,3528.37407749,6552.69471534,10194
7589,5040.49136909,3528.34395836,6552.63877981,10196
7590,5040.50447958,3528.3531357,6552.65582345,10197
7591,5040.81715189,3528.57200632,6553.06229746,10198
7592,5041.46838778,3529.02787144,6553.90890411,10199
7593,5040.82628737,3528.57840116,6553.07417358,10200
7594,5040.84869634,3528.59408744,6553.10330524,10201
7595,5040.28900592,3528.20230415,6552.3757077,10202
7596,5039.79383886,3527.8556872,6551.73199052,10204
7597,5039.18968014,3527.4327761,6550.94658418,10205
7598,5039.82916557,3527.8804159,6551.77791524,10206
7599,5039.46585077,3527.62609554,6551.305606,10207
7600,5039.68592105,3527.78014474,6551.59169737,10208
7601,5039.06301802,3527.34411262,6550.78192343,10209
7602,5038.91660089,3527.24162063,6550.59158116,10210
7603,5038.53768249,3526.97637775,6550.09898724,10212
7604,5037.87927407,3526.51549185,6549.24305629,10213
7605,5037.5460881,3526.28226167,6548.80991453,10214
7606,5036.99145412,3525.89401788,6548.08889035,10215
7607,5036.41317208,3525.48922045,6547.3371237,10216
7608,5036.88604101,3525.82022871,6547.95185331,10217
7609,5037.31265607,3526.11885925,6548.50645288,10218
7610,5037.58462549,3526.30923784,6548.86001314,10220
7611,5037.29838392,3526.10886874,6548.48789909,10221
7612,5037.82566999,3526.477969,6549.17337099,10222
7613,5037.70366478,3526.39256535,6549.01476422,10223
7614,5037.05424219,3525.93796953,6548.17051484,10224
7615,5037.60656599,3526.32459619,6548.88853578,10225
7616,5037.74422269,3526.42095588,6549.0674895,10226
7617,5037.22384141,3526.05668899,6548.39099383,10228
7618,5036.81504332,3525.77053032,6547.85955631,10229
7619,5037.27733298,3526.09413309,6548.46053288,10230
7620,5036.86404199,3525.8048294,6547.92325459,10231
7621,5036.78034379,3525.74624065,6547.81444692,10232
7622,5037.31514038,3526.12059827,6548.5096825,10233
7623,5036.78000787,3525.74600551,6547.81401023,10235
7624,5036.77780693,3525.74446485,6547.811149,10236
7625,5037.30806557,3526.1156459,6548.50048525,10237
7626,5037.03829006,3525.92680304,6548.14977708,10238
7627,5036.50911236,3525.55637865,6547.46184607,10239
7628,5036.73597273,3525.71518091,6547.75676455,10240
7629,5036.58539782,3525.60977848,6547.56101717,10241
7630,5036.52398427,3525.56678899,6547.48117955,10243
7631,5037.13759665,3525.99631765,6548.27887564,10244
7632,5037.20453354,3526.04317348,6548.36589361,10245
7633,5037.34468754,3526.14128128,6548.5480938,10246
7634,5037.81137019,3526.46795913,6549.15478124,10247
7635,5037.19266536,3526.03486575,6548.35046496,10249
7636,5037.54819277,3526.28373494,6548.8126506,10250
7637,5037.95469425,3526.56828598,6549.34110253,10251
7638,5037.79484158,3526.45638911,6549.13329406,10252
7639,5037.51315617,3526.25920932,6548.76710302,10253
7640,5038.08193717,3526.65735602,6549.50651832,10255
7641,5037.47454522,3526.23218165,6548.71690878,10256
7642,5037.24430777,3526.07101544,6548.4176001,10257
7643,5037.78477038,3526.44933926,6549.12020149,10258
7644,5038.0188383,3526.61318681,6549.4244898,10259
7645,5037.67102681,3526.36971877,6548.97233486,10260
7646,5038.2106984,3526.74748888,6549.67390793,10261
7647,5038.49483458,3526.9463842,6550.04328495,10263
7648,5038.81655335,3527.17158734,6550.46151935,10264
7649,5038.64479017,3527.05135312,6550.23822722,10265
7650,5039.09542484,3527.36679739,6550.82405229,10266
7651,5039.46307672,3527.62415371,6551.30199974,10267
7652,5039.8281495,3527.87970465,6551.77659435,10268
7653,5039.37318699,3527.56123089,6551.18514308,10270
7654,5038.8988764,3527.22921348,6550.56853933,10271
7655,5038.98772044,3527.29140431,6550.68403658,10272
7656,5039.55747126,3527.69022989,6551.42471264,10273
7657,5039.33120021,3527.53184015,6551.13056027,10274
7658,5039.70527553,3527.79369287,6551.61685819,10275
7659,5040.13970492,3528.09779345,6552.1816164,10277
7660,5040.00600522,3528.00420366,6552.00780679,10278
7661,5039.98916591,3527.99241613,6551.98591568,10279
7662,5039.75424171,3527.8279692,6551.68051423,10280
7663,5040.04345557,3528.0304189,6552.05649224,10282
7664,5039.60320981,3527.72224687,6551.48417276,10283
7665,5039.17834312,3527.42484018,6550.93184605,10284
7666,5039.70806157,3527.7956431,6551.62048004,10285
7667,5040.17451415,3528.12215991,6552.2268684,10286
7668,5040.24152321,3528.16906625,6552.31398018,10288
7669,5039.65810406,3527.76067284,6551.55553527,10289
7670,5040.18396349,3528.12877445,6552.23915254,10290
7671,5040.32785817,3528.22950072,6552.42621562,10291
7672,5040.97080292,3528.67956204,6553.2620438,10292
7673,5041.38785351,3528.97149746,6553.80420957,10293
7674,5041.6350013,3529.14450091,6554.12550169,10295
7675,5041.93993485,3529.3579544,6554.52191531,10296
7676,5041.61842105,3529.13289474,6554.10394737,10297
7677,5041.10290478,3528.77203335,6553.43377621,10298
7678,5041.55444126,3529.08810888,6554.02077364,10299
7679,5042.18739419,3529.53117593,6554.84361245,10300
7680,5042.64153646,3529.84907552,6555.4339974,10301
7681,5042.11131363,3529.47791954,6554.74470772,10302
7682,5042.37698516,3529.66388961,6555.09008071,10304
7683,5042.71547573,3529.90083301,6555.53011844,10305
7684,5043.24245185,3530.26971629,6556.2151874,10306
7685,5043.506311,3530.4544177,6556.55820429,10307
7686,5043.89018996,3530.72313297,6557.05724694,10308
7687,5043.67971901,3530.5758033,6556.78363471,10309
7688,5043.06022373,3530.14215661,6555.97829084,10311
7689,5043.49889452,3530.44922617,6556.54856288,10312
7690,5043.12561769,3530.18793238,6556.06330299,10313
7691,5042.55597452,3529.78918216,6555.32276687,10314
7692,5043.02834113,3530.11983879,6555.93684347,10315
7693,5043.56050955,3530.49235669,6556.62866242,10316
7694,5043.22433065,3530.25703145,6556.19162984,10318
7695,5043.32735543,3530.3291488,6556.32556205,10319
7696,5042.90618503,3530.03432952,6555.77804054,10320
7697,5042.7401585,3529.91811095,6555.56220605,10321
7698,5042.76916082,3529.93841257,6555.59990907,10322
7699,5042.84049877,3529.98834914,6555.6926484,10323
7700,5042.8087013,3529.96609091,6555.65131169,10324
7701,5042.58615764,3529.81031035,6555.36200493,10326
7702,5042.82822643,3529.9797585,6555.67669437,10327
7703,5042.89186031,3530.02430222,6555.75941841,10328
7704,5043.40303738,3530.38212617,6556.4239486,10329
7705,5043.04853991,3530.13397794,6555.96310188,10330
7706,5043.05969375,3530.14178562,6555.97760187,10331
7707,5043.22732581,3530.25912807,6556.19552355,10333
7708,5042.95121951,3530.06585366,6555.83658537,10334
7709,5043.51303671,3530.4591257,6556.56694772,10335
7710,5043.43981842,3530.40787289,6556.47176394,10336
7711,5043.11191804,3530.17834263,6556.04549345,10337
7712,5043.17103216,3530.21972251,6556.1223418,10338
7713,5042.94152729,3530.0590691,6555.82398548,10339
7714,5043.30645579,3530.31451906,6556.29839253,10340
7715,5042.6874919,3529.88124433,6555.49373947,10342
7716,5042.71008294,3529.89705806,6555.52310783,10343
7717,5042.98056239,3530.08639368,6555.87473111,10344
7718,5042.90412024,3530.03288417,6555.77535631,10345
7719,5043.40523384,3530.38366369,6556.42680399,10346
7720,5042.91696891,3530.04187824,6555.79205959,10348
7721,5042.83266416,3529.98286491,6555.68246341,10349
7722,5042.34706035,3529.64294224,6555.05117845,10350
7723,5042.81911174,3529.97337822,6555.66484527,10351
7724,5042.29803211,3529.60862248,6554.98744174,10352
7725,5041.91106796,3529.33774757,6554.48438835,10353
7726,5041.63914056,3529.1473984,6554.13088273,10355
7727,5041.61848065,3529.13293646,6554.10402485,10356
7728,5041.79684265,3529.25778986,6554.33589545,10357
7729,5042.23198344,3529.56238841,6554.90157847,10358
7730,5041.73001294,3529.21100906,6554.24901682,10359
7731,5041.20747639,3528.84523348,6553.56971931,10360
7732,5041.33510088,3528.93457062,6553.73563114,10362
7733,5041.95318764,3529.36723135,6554.53914393,10363
7734,5041.65386605,3529.15770623,6554.15002586,10364
7735,5041.77466063,3529.24226244,6554.30705882,10365
7736,5041.3704757,3528.95933299,6553.78161841,10366
7737,5041.27426651,3528.89198656,6553.65654647,10367
7738,5041.7963298,3529.25743086,6554.33522874,10368
7739,5041.18206487,3528.82744541,6553.53668433,10370
7740,5041.07364341,3528.75155039,6553.39573643,10371
7741,5040.94173879,3528.65921716,6553.22426043,10372
7742,5040.63820718,3528.44674503,6552.82966934,10373
7743,5041.27573292,3528.89301304,6553.6584528,10374
7744,5041.27143595,3528.89000517,6553.65286674,10375
7745,5041.58515171,3529.1096062,6554.06069722,10376
7746,5041.24554609,3528.87188226,6553.61920991,10378
7747,5040.83980896,3528.58786627,6553.09175165,10379
7748,5041.16662364,3528.81663655,6553.51661074,10380
7749,5041.36482127,3528.95537489,6553.77426765,10381
7750,5041.6243871,3529.13707097,6554.11170323,10382
7751,5042.03483421,3529.42438395,6554.64528448,10383
7752,5041.92956656,3529.35069659,6554.50843653,10384
7753,5041.34838127,3528.94386689,6553.75289565,10386
7754,5041.70763477,3529.19534434,6554.2199252,10387
7755,5041.40128949,3528.98090264,6553.82167634,10388
7756,5041.28984012,3528.90288809,6553.67679216,10389
7757,5041.69124662,3529.18387263,6554.1986206,10390
7758,5041.44534674,3529.01174272,6553.87895076,10391
7759,5041.1332646,3528.79328522,6553.47324397,10392
7760,5041.35760309,3528.95032216,6553.76488402,10394
7761,5041.11879912,3528.78315939,6553.45443886,10395
7762,5040.82891007,3528.58023705,6553.0775831,10396
7763,5041.08231354,3528.75761948,6553.4070076,10397
7764,5040.97217929,3528.6805255,6553.26383308,10398
7765,5040.86645203,3528.60651642,6553.12638764,10399
7766,5040.41037857,3528.287265,6552.53349215,10400
7767,5040.199691,3528.1397837,6552.2595983,10402
7768,5039.69026777,3527.78318744,6551.59734809,10403
7769,5039.71991247,3527.80393873,6551.63588621,10404
7770,5039.26628057,3527.4863964,6551.04616474,10406
7771,5039.36752027,3527.55726419,6551.17777635,10407
7772,5038.93965517,3527.25775862,6550.62155172,10408
7773,5038.64878425,3527.05414898,6550.24341953,10409
7774,5038.5823257,3527.00762799,6550.15702341,10411
7775,5038.4778135,3526.93446945,6550.02115756,10412
7776,5037.87731481,3526.51412037,6549.24050926,10413
7777,5037.79400797,3526.45580558,6549.13221036,10414
7778,5037.2125225,3526.04876575,6548.37627925,10415
7779,5037.32600591,3526.12820414,6548.52380769,10416
7780,5036.97969152,3525.88578406,6548.07359897,10418
7781,5037.27425781,3526.09198047,6548.45653515,10419
7782,5037.268954,3526.0882678,6548.4496402,10420
7783,5036.64101246,3525.64870872,6547.6333162,10421
7784,5037.13836074,3525.99685252,6548.27986896,10422
7785,5036.52768144,3525.56937701,6547.48598587,10423
7786,5037.12984845,3525.99089391,6548.26880298,10424
7787,5037.21086426,3526.04760498,6548.37412354,10425
7788,5037.82986646,3526.48090652,6549.1788264,10427
7789,5037.28309154,3526.09816408,6548.468019,10428
7790,5037.3957638,3526.17703466,6548.61449294,10429
7791,5037.4034142,3526.18238994,6548.62443845,10430
7792,5037.42864476,3526.20005133,6548.65723819,10431
7793,5037.26844604,3526.08791223,6548.44897985,10432
7794,5036.64267385,3525.6498717,6547.63547601,10433
7795,5036.77947402,3525.74563182,6547.81331623,10435
7796,5036.73704464,3525.71593125,6547.75815803,10436
7797,5037.14544055,3526.00180839,6548.28907272,10437
7798,5037.45024365,3526.21517056,6548.68531675,10438
7799,5037.82536223,3526.47775356,6549.17297089,10439
7800,5037.27987179,3526.09591026,6548.46383333,10440
7801,5037.76272273,3526.43390591,6549.09153955,10442
7802,5037.83683671,3526.4857857,6549.18788772,10443
7803,5037.28078944,3526.09655261,6548.46502627,10444
7804,5036.65825218,3525.66077652,6547.65572783,10445
7805,5036.81050609,3525.76735426,6547.85365791,10446
7806,5036.35395849,3525.44777095,6547.26014604,10447
7807,5036.5671833,3525.59702831,6547.53733829,10449
7808,5036.81800717,3525.77260502,6547.86340932,10450
7809,5036.17940837,3525.32558586,6547.03323089,10451
7810,5036.33098592,3525.43169014,6547.23028169,10452
7811,5036.51427474,3525.55999232,6547.46855716,10453
7812,5036.17409114,3525.3218638,6547.02631848,10455
7813,5035.93984385,3525.15789069,6546.721797,10456
7814,5035.3208344,3524.72458408,6545.91708472,10457
7815,5035.08087012,3524.55660909,6545.60513116,10457
7816,5034.9292477,3524.45047339,6545.40802201,10458
7817,5034.65690162,3524.25983114,6545.05397211,10459
7818,5035.24942441,3524.67459708,6545.82425173,10460
7819,5034.74498018,3524.32148612,6545.16847423,10462
7820,5034.94104859,3524.45873402,6545.42336317,10463
7821,5035.1467843,3524.60274901,6545.69081959,10464
7822,5035.18933777,3524.63253644,6545.74613909,10465
7823,5035.63952448,3524.94766714,6546.33138182,10466
7824,5035.75089468,3525.02562628,6546.47616309,10467
7825,5036.22734824,3525.35914377,6547.09555272,10469
7826,5036.35024278,3525.44516995,6547.25531561,10470
7827,5036.11779737,3525.28245816,6546.95313658,10471
7828,5035.92373531,3525.14661472,6546.7008559,10472
7829,5035.83216247,3525.08251373,6546.58181121,10473
7830,5036.0743295,3525.25203065,6546.89662835,10474
7831,5035.94023752,3525.15816626,6546.72230877,10476
7832,5036.37104188,3525.45972932,6547.28235444,10477
7833,5036.86556875,3525.80589812,6547.92523937,10478
7834,5037.00855246,3525.90598672,6548.1111182,10479
7835,5037.21021059,3526.04714742,6548.37327377,10480
7836,5037.70125064,3526.39087545,6549.01162583,10481
7837,5037.26961848,3526.08873293,6548.45050402,10482
7838,5037.03585098,3525.92509569,6548.14660628,10484
7839,5037.52226049,3526.26558234,6548.77893864,10485
7840,5037.43010204,3526.20107143,6548.65913265,10485
7841,5037.93559495,3526.55491646,6549.31627343,10486
7842,5037.42004591,3526.19403213,6548.64605968,10487
7843,5037.72128012,3526.40489609,6549.03766416,10488
7844,5038.08133605,3526.65693524,6549.50573687,10489
7845,5038.69279796,3527.08495857,6550.30063735,10491
7846,5038.19449401,3526.73614581,6549.65284221,10492
7847,5037.90773544,3526.53541481,6549.28005607,10493
7848,5038.0,3526.6,6549.4,10494
7849,5038.19492929,3526.7364505,6549.65340808,10495
7850,5037.86802548,3526.50761783,6549.22843312,10496
7851,5037.74551013,3526.42185709,6549.06916316,10497
7852,5037.66645441,3526.36651808,6548.96639073,10499
7853,5038.20858271,3526.7460079,6549.67115752,10500
7854,5037.81665393,3526.47165775,6549.16165011,10500
7855,5038.09812906,3526.66869034,6549.52756777,10500
7856,5037.46734564,3526.22714195,6548.70754933,10500
7857,5037.82790224,3526.47953157,6549.17627291,10500
7858,5037.5726648,3526.30086536,6548.84446424,10501
7859,5036.95610129,3525.8692709,6548.04293167,10502
7860,5036.63371501,3525.64360051,6547.62382952,10503
7861,5036.33214604,3525.43250223,6547.23178985,10504
7862,5036.32091071,3525.4246375,6547.21718392,10505
7863,5036.64682691,3525.65277884,6547.64087498,10513
7864,5036.26538657,3525.3857706,6547.14500254,10537
7865,5036.87221869,3525.81055308,6547.9338843,10539
7866,5036.70086448,3525.69060514,6547.71112382,10546
7867,5036.57658574,3525.60361002,6547.54956146,10548
7868,5036.11667514,3525.2816726,6546.95167768,10551
7869,5036.26051595,3525.38236116,6547.13867073,10554
7870,5035.89199492,3525.12439644,6546.65959339,10555
7871,5036.10379875,3525.27265913,6546.93493838,10557
7872,5036.1558689,3525.30910823,6547.00262957,10558
7873,5036.26470215,3525.3852915,6547.14411279,10559
7874,5036.81483363,3525.77038354,6547.85928372,10560
7875,5036.46107937,3525.52275556,6547.39940317,10561
7876,5036.03275775,3525.22293042,6546.84258507,10562
7877,5035.87685667,3525.11379967,6546.63991367,10563
7878,5036.38855039,3525.47198528,6547.30511551,10565
7879,5035.92397512,3525.14678259,6546.70116766,10566
7880,5036.20672589,3525.34470812,6547.06874365,10567
7881,5036.81410988,3525.76987692,6547.85834285,10569
7882,5036.96308044,3525.87415631,6548.05200457,10572
7883,5037.49739947,3526.24817963,6548.74661931,10575
7884,5037.19330289,3526.03531202,6548.35129376,10576
7885,5037.46785035,3526.22749524,6548.70820545,10577
7886,5037.69160538,3526.38412376,6548.99908699,10578
7887,5037.26828959,3526.08780271,6548.44877647,10579
7888,5037.0005071,3525.90035497,6548.10065923,10580
7889,5037.45696539,3526.21987578,6548.69405501,10581
7890,5037.23891001,3526.06723701,6548.41058302,10582
7891,5037.31073375,3526.11751362,6548.50395387,10583
7892,5037.79333502,3526.45533452,6549.13133553,10585
7893,5038.39059927,3526.87341949,6549.90777904,10586
7894,5037.79186724,3526.45430707,6549.12942741,10587
7895,5037.93350222,3526.55345155,6549.31355288,10588
7896,5038.36461499,3526.8552305,6549.87399949,10589
7897,5038.28479169,3526.79935419,6549.7702292,10590
7898,5038.62750063,3527.03925044,6550.21575082,10591
7899,5039.11988859,3527.38392202,6550.85585517,10593
7900,5038.93392405,3527.25374684,6550.61410127,10594
7901,5038.77699025,3527.14389318,6550.41008733,10595
7902,5039.08807897,3527.36165528,6550.81450266,10596
7903,5039.49335695,3527.64534987,6551.34136404,10597
7904,5039.23924595,3527.46747217,6551.01101974,10598
7905,5038.92283365,3527.24598355,6550.59968374,10599
7906,5039.06008095,3527.34205667,6550.77810524,10601
7907,5039.0547616,3527.33833312,6550.77119008,10602
7908,5039.25467881,3527.47827516,6551.03108245,10603
7909,5039.52105197,3527.66473638,6551.37736756,10604
7910,5039.84791403,3527.89353982,6551.80228824,10605
7911,5039.7519909,3527.82639363,6551.67758817,10605
7912,5039.46195652,3527.62336957,6551.30054348,10606
7913,5040.08669278,3528.06068495,6552.11270062,10607
7914,5039.67993429,3527.77595401,6551.58391458,10609
7915,5039.90688566,3527.93481996,6551.87895136,10610
7916,5039.46690248,3527.62683173,6551.30697322,10611
7917,5039.28546166,3527.49982317,6551.07110016,10612
7918,5039.54672897,3527.68271028,6551.41074766,10613
7919,5039.15860588,3527.41102412,6550.90618765,10614
7920,5039.6834596,3527.77842172,6551.58849747,10615
7921,5039.11665194,3527.38165636,6550.85164752,10617
7922,5039.66447867,3527.76513507,6551.56382227,10618
7923,5040.14678783,3528.10275148,6552.19082418,10619
7924,5040.32635033,3528.22844523,6552.42425543,10620
7925,5040.63041009,3528.44128707,6552.81953312,10621
7926,5040.78513752,3528.54959627,6553.02067878,10622
7927,5041.33404819,3528.93383373,6553.73426265,10623
7928,5041.12134208,3528.78493946,6553.4577447,10625
7929,5041.11565141,3528.78095598,6553.45034683,10626
7930,5041.25876419,3528.88113493,6553.63639344,10626
7931,5040.92749968,3528.64924978,6553.20574959,10627
7932,5040.99798285,3528.698588,6553.29737771,10628
7933,5041.50876087,3529.05613261,6553.96138913,10629
7934,5041.6753214,3529.17272498,6554.17791782,10630
7935,5041.70661626,3529.19463138,6554.21860113,10631
