events count, average value
34994,5080.899568034557
34995,5077.843412526998
34996,5078.716289104638
34997,5083.392008639309
34998,5083.302049622438
34999,5079.805825242718
35000,5085.918015102481
35001,5087.107874865156
35002,5090.524219590958
35003,5089.764008620689
35004,5090.220667384284
35005,5084.802150537635
35006,5087.114101184069
35007,5087.900968783639
35008,5089.188172043011
35009,5088.456989247312
35010,5082.378494623656
35011,5082.209677419355
35012,5079.86129032258
35013,5076.032292787944
35014,5079.444086021505
35015,5078.796774193548
35016,5079.952637244349
35017,5082.812701829925
35018,5081.510226049516
35019,5072.08073196986
35020,5070.545748116254
35021,5062.423035522067
35022,5064.061356297094
35023,5064.302475780409
35024,5062.017241379311
35025,5060.212513484358
35026,5059.48220064725
35027,5060.9094827586205
35028,5060.295258620689
35029,5055.0280172413795
35030,5054.961206896552
35031,5057.2176724137935
35032,5066.647629310345
35033,5060.816810344828
35034,5066.252155172414
35035,5065.165948275862
35036,5056.994612068966
35037,5062.988146551724
35038,5062.8739224137935
35039,5058.588996763754
35040,5057.458468176915
35041,5058.883495145631
35042,5061.755124056095
35043,5070.184466019417
35044,5060.841252699784
35045,5057.754859611231
35046,5053.814455231931
35047,5049.080993520518
35048,5060.918918918919
35049,5060.122162162163
35050,5054.558918918919
35051,5053.00972972973
35052,5051.951403887689
35053,5058.6501079913605
35054,5064.784864864865
35055,5061.238918918919
35056,5061.317837837838
35057,5055.037837837838
35058,5051.1621621621625
35059,5053.665226781857
35060,5059.336933045356
35061,5050.448164146868
35062,5041.81945945946
35063,5034.544864864865
35064,5035.64
35065,5039.455723542117
35066,5041.911351351351
35067,5043.9481081081085
35068,5046.741621621622
35069,5045.865800865801
35070,5036.602813852814
35071,5041.032432432433
35072,5043.221621621622
35073,5040.683243243243
35074,5034.914594594595
35075,5040.633513513513
35076,5037.408008658009
35077,5037.848648648649
35078,5032.525405405406
35079,5034.579459459459
35080,5040.721081081081
35081,5033.698378378378
35082,5033.944864864865
35083,5033.179653679654
35084,5036.632432432432
35085,5039.4248648648645
35086,5042.735421166307
35087,5049.563714902808
35088,5044.074594594595
35089,5039.8291891891895
35090,5049.922077922078
35091,5052.335497835498
35092,5057.135135135135
35093,5055.047567567568
35094,5051.20972972973
35095,5059.793513513513
35096,5062.31027027027
35097,5052.406926406927
35098,5057.405405405405
35099,5059.75
35100,5057.055194805195
35101,5058.159090909091
35102,5061.224025974026
35103,5055.473456121344
35104,5054.424242424242
35105,5058.955627705628
35106,5061.645405405406
35107,5053.974054054054
35108,5056.283243243243
35109,5050.754329004329
35110,5053.636756756757
35111,5051.0756756756755
35112,5058.697297297297
35113,5050.492972972973
35114,5054.623110151188
35115,5055.225701943845
35116,5059.562162162162
35117,5063.645405405406
35118,5068.225701943845
35119,5070.084324324324
35120,5069.72972972973
35121,5070.745140388769
35122,5070.215982721383
35123,5075.266738660907
35124,5079.5351351351355
35125,5078.0594594594595
35126,5079.023783783784
35127,5076.701943844492
35128,5076.773462783171
35129,5078.909385113268
35130,5078.058252427184
35131,5075.748380129589
35132,5070.8228941684665
35133,5076.01403887689
35134,5071.42718446602
35135,5078.203883495145
35136,5086.1877022653725
35137,5083.81101511879
35138,5076.9503239740825
35139,5076.053995680346
35140,5075.993520518358
35141,5078.144708423326
35142,5077.516198704104
35143,5073.462203023758
35144,5076.563243243243
35145,5074.556756756757
35146,5074.61945945946
35147,5069.387688984882
35148,5070.6702702702705
35149,5064.624864864865
35150,5062.552432432432
35151,5056.0594594594595
35152,5056.795675675676
35153,5054.084233261339
35154,5055.623516720604
35155,5048.896328293737
35156,5054.111231101512
35157,5057.055075593952
35158,5051.507559395249
35159,5046.346652267818
35160,5043.419633225459
35161,5038.214054054054
35162,5037.217532467533
35163,5036.896103896104
35164,5044.090909090909
35165,5043.031385281385
35166,5041.232432432433
35167,5046.045454545455
35168,5044.519480519481
35169,5045.890692640693
35170,5048.079004329004
35171,5048.884199134199
35172,5042.4329004329
35173,5038.045405405405
35174,5040.539459459459
35175,5043.136363636364
35176,5039.251082251082
35177,5029.151515151515
35178,5028.311688311688
35179,5028.92
35180,5024.7264864864865
35181,5022.389848812095
35182,5021.272432432433
35183,5017.417748917749
35184,5015.177489177489
35185,5016.9567567567565
35186,5015.99027027027
35187,5016.372570194384
35188,5009.829373650108
35189,5008.352051835853
35190,5005.370810810811
35191,5005.164324324324
35192,5009.788336933046
35193,5009.978401727862
35194,5015.505399568035
35195,5016.2948164146865
35196,5016.99676025918
35197,5020.195675675675
35198,5015.801295896328
35199,5019.776457883369
35200,5019.530237580993
35201,5023.523758099352
35202,5023.507575757576
35203,5025.541711809317
35204,5020.231601731602
35205,5020.751351351351
35206,5023.576216216216
35207,5025.420540540541
35208,5029.341621621622
35209,5029.054054054054
35210,5023.872432432432
35211,5019.768398268398
35212,5023.26054054054
35213,5025.450810810811
35214,5024.197837837838
35215,5021.495135135136
35216,5022.8454054054055
35217,5024.992424242424
35218,5024.353896103896
35219,5025.08
35220,5037.166666666667
35221,5034.771645021645
35222,5027.811688311688
35223,5036.106060606061
35224,5035.045503791983
35225,5031.17316017316
35226,5035.311688311688
35227,5031.931818181818
35228,5031.825757575758
35229,5037.546536796537
35230,5041.603896103896
35231,5042.363636363636
35232,5037.070346320346
35233,5040.928648648649
35234,5037.865945945946
35235,5042.634989200864
35236,5043.634989200864
35237,5040.321814254859
35238,5043.239740820734
35239,5036.917837837837
35240,5036.4676025917925
35241,5037.922246220302
35242,5037.758099352051
35243,5038.5837837837835
35244,5037.833513513514
35245,5045.725405405406
35246,5051.768648648648
35247,5053.671351351351
35248,5062.852972972973
35249,5064.495135135136
35250,5064.748108108108
35251,5072.182702702703
35252,5075.030303030303
35253,5076.595675675676
35254,5073.772138228942
35255,5072.696544276458
35256,5072.920086393088
35257,5071.5
35258,5070.4956803455725
35259,5069.507559395249
35260,5069.776699029127
35261,5068.095032397408
35262,5070.4051724137935
35263,5063.5987055016185
35264,5068.9126213592235
35265,5077.272923408846
35266,5077.206040992449
35267,5069.346278317152
35268,5062.057173678533
35269,5063.710895361381
35270,5066.223060344828
35271,5068.857758620689
35272,5063.053879310345
35273,5067.775862068966
35274,5062.798274002157
35275,5066.254310344828
35276,5061.501614639397
35277,5054.678148546825
35278,5053.932185145318
35279,5049.369214208827
35280,5043.062432723358
35281,5043.236813778256
35282,5051.466092572658
35283,5053.023681377826
35284,5046.0333692142085
35285,5049.437029063509
35286,5048.915948275862
35287,5046.231681034483
35288,5040.043103448276
35289,5042.011853448276
35290,5033.542025862069
35291,5037.091594827586
35292,5043.5614224137935
35293,5039.586206896552
35294,5033.122844827586
35295,5030.931034482759
35296,5029.990301724138
35297,5030.643318965517
35298,5026.120559741657
35299,5027.167922497309
35300,5029.918191603875
35301,5031.485468245425
35302,5025.902045209903
35303,5033.5898815931105
35304,5037.319698600646
35305,5030.631465517241
35306,5034.865301724138
35307,5039.256465517241
35308,5039.036637931034
35309,5041.002152852529
35310,5034.779935275081
35311,5032.318230852212
35312,5028.403451995685
35313,5028.862998921251
35314,5032.8135775862065
35315,5031.500538213132
35316,5029.804090419806
35317,5031.5280172413795
35318,5027.026939655172
35319,5027.018318965517
35320,5028.994612068966
35321,5026.815931108719
35322,5023.755913978494
35323,5023.358064516129
35324,5034.0451612903225
35325,5029.862217438105
35326,5038.237890204521
35327,5033.611410118407
35328,5037.322580645161
35329,5045.864516129032
35330,5047.520430107527
35331,5047.039784946237
35332,5045.541442411195
35333,5044.173304628633
35334,5050.292787944026
35335,5053.768817204301
35336,5054.670967741936
35337,5049.484946236559
35338,5042.16146393972
35339,5050.7308934338
35340,5054.834408602151
35341,5054.737634408602
35342,5051.549462365591
35343,5047.429494079655
35344,5047.531754574811
35345,5046.9870828848225
35346,5051.123789020452
35347,5053.877419354839
35348,5058.089247311828
35349,5059.156989247312
35350,5056.279870828848
35351,5053.724434876211
35352,5058.074273412271
35353,5059.2346609257265
35354,5064.429032258065
35355,5061.269602577873
35356,5062.470398277718
35357,5059.3121636167925
35358,5050.716899892357
35359,5054.21313240043
35360,5056.21959095802
35361,5055.715823466093
35362,5056.879440258343
35363,5055.678148546825
35364,5053.448275862069
35365,5047.497844827586
35366,5047.56727664155
35367,5047.843918191604
35368,5038.468245425189
35369,5041.932185145318
35370,5040.104525862069
35371,5043.681034482759
35372,5043.213362068966
35373,5047.359526372444
35374,5039.907427341227
35375,5045.102150537635
35376,5042.691397849462
35377,5042.497308934338
35378,5042.229525862069
35379,5046.143318965517
35380,5048.880516684607
35381,5042.178686759957
35382,5044.2497308934335
35383,5042.542518837459
35384,5045.1864224137935
35385,5035.178879310345
35386,5038.923491379311
35387,5038.654467168999
35388,5036.6878363832075
35389,5036.128094725511
35390,5044.092772384034
35391,5040.7421790722765
35392,5040.229773462783
35393,5043.603243243243
35394,5042.576216216216
35395,5046.217297297298
35396,5044.497840172786
35397,5045.002159827214
35398,5043.630669546436
35399,5042.369330453564
35400,5039.727567567567
35401,5034.740540540541
35402,5034.431351351352
35403,5031.877837837837
35404,5032.237837837838
35405,5039.065945945946
35406,5031.703783783783
35407,5037.221621621622
35408,5035.094054054054
35409,5037.677837837838
35410,5032.879049676026
35411,5027.994600431965
35412,5033.038876889849
35413,5037.9038876889845
35414,5036.025889967637
35415,5030.774541531823
35416,5029.16090712743
35417,5025.52427184466
35418,5024.245689655172
35419,5019.917025862069
35420,5026.379310344828
35421,5018.551724137931
35422,5024.6875
35423,5028.204741379311
35424,5028.955771305285
35425,5026.339439655172
35426,5024.745415318231
35427,5022.714131607336
35428,5025.572198275862
35429,5023.358836206897
35430,5029.602591792656
35431,5029.824163969795
35432,5022.852211434736
35433,5030.31715210356
35434,5021.132686084143
35435,5021.555555555556
35436,5025.203023758099
35437,5023.151024811219
35438,5021.454153182309
35439,5025.332254584681
35440,5021.667745415319
35441,5021.202804746494
35442,5027.816612729234
35443,5028.169363538295
35444,5031.108953613808
35445,5028.774541531823
35446,5026.722761596548
35447,5029.9439050701185
35448,5033.591154261057
35449,5037.723060344828
35450,5037.838362068966
35451,5040.480603448276
35452,5037.707659115426
35453,5037.716289104638
35454,5028.967637540453
35455,5022.472491909385
35456,5018.975188781014
35457,5022.1907327586205
35458,5022.057173678533
35459,5014.182505399568
35460,5016.253779697624
35461,5010.492440604751
35462,5005.588552915767
35463,5003.951403887689
35464,5000.755939524838
35465,5007.282937365011
35466,5007.137149028078
35467,5004.2861771058315
35468,5003.924406047517
35469,5004.902912621359
35470,5009.488673139159
35471,5006.097087378641
35472,5004.701186623517
35473,5008.01402373247
35474,5001.6256742179075
35475,5004.690399137001
35476,5001.353829557713
35477,5004.555555555556
35478,5004.270765911542
35479,5011.818770226537
35480,5019.971952535059
35481,5022.055075593952
35482,5020.57019438445
35483,5021.557235421166
35484,5019.948164146868
35485,5023.719222462203
35486,5023.550755939525
35487,5017.33585313175
35488,5016.847732181425
35489,5020.484881209503
35490,5017.743257820927
35491,5015.235167206041
35492,5017.769480519481
35493,5019.6829004329
35494,5020.301948051948
35495,5019.468614718615
35496,5026.064935064935
35497,5021.770562770563
35498,5022.211038961039
35499,5014.9967497291445
35500,5012.48590021692
35501,5005.809110629068
35502,5013.976138828633
35503,5005.83514099783
35504,5006.94251626898
35505,5012.656182212581
35506,5012.125813449024
35507,5014.446254071661
35508,5019.704989154013
35509,5016.290357529794
35510,5009.0195016251355
35511,5006.5113759479955
35512,5009.291440953412
35513,5016.940411700975
35514,5012.101731601731
35515,5015.041170097508
35516,5023.521126760564
35517,5025.16341991342
35518,5031.61038961039
35519,5032.491341991342
35520,5026.301948051948
35521,5026.251082251082
35522,5026.917570498916
35523,5028.888407367281
35524,5033.166847237269
35525,5030.834236186349
35526,5030.187432286024
35527,5023.43661971831
35528,5022.6268980477225
35529,5017.2535211267605
35530,5015.900325027085
35531,5012.015167930661
35532,5010.109425785482
35533,5009.586132177681
35534,5005.394366197183
35535,4999.907809110629
35536,5001.130010834237
35537,5002.608225108225
35538,4994.628787878788
35539,4992.804112554112
35540,4990.92316017316
35541,4988.115800865801
35542,4989.917748917749
35543,4984.571428571428
35544,4988.869989165763
35545,4990.303358613218
35546,4988.0531453362255
35547,4991.2668112798265
35548,4982.458785249458
35549,4976.515184381778
35550,4975.817787418655
35551,4975.966413867823
35552,4975.329360780065
35553,4971.988082340195
35554,4967.2383531960995
35555,4965.635969664138
35556,4968.1679306608885
35557,4972.5037919826655
35558,4967.606060606061
35559,4966.66341991342
35560,4964.99025974026
35561,4963.824675324675
35562,4960.310606060606
35563,4962.333333333333
35564,4966.731601731602
35565,4962.884199134199
35566,4966.195887445888
35567,4971.882990249187
35568,4970.104121475054
35569,4970.978331527627
35570,4974.533044420368
35571,4973.12147505423
35572,4966.895878524946
35573,4975.941431670282
35574,4974.637744034707
35575,4978.413867822319
35576,4983.459371614301
35577,4977.986984815619
35578,4982.578548212351
35579,4979.821235102925
35580,4983.734561213434
35581,4988.899350649351
35582,4989.061688311688
35583,4992.5952380952385
35584,4998.841991341991
35585,4994.647186147186
35586,4999.00974025974
35587,4992.685064935065
35588,4990.829004329004
35589,4995.738095238095
35590,4990.462121212121
35591,4987.036796536797
35592,4993.560606060606
35593,4996.103896103896
35594,4991.231601731602
35595,4990.747835497836
35596,4980.393939393939
35597,4980.347402597403
35598,4983.849567099567
35599,4985.128787878788
35600,4995.128787878788
35601,4991.591991341991
35602,4994.304112554112
35603,4988.418831168831
35604,4991.510822510822
35605,4990.074594594595
35606,4986.181818181818
35607,4988.906926406927
35608,4994.257575757576
35609,4993.7532467532465
35610,4991.116756756756
35611,4992.5742145178765
35612,4998.592632719393
35613,5000.914502164502
35614,4994.854978354978
35615,4992.54329004329
35616,4999.481601731602
35617,4997.015135135135
35618,4993.277837837838
35619,4993.030303030303
35620,4992.014069264069
35621,4988.016216216216
35622,4988.152267818575
35623,4986.163969795038
35624,4990.696120689655
35625,4991.785560344828
35626,4997.744336569579
35627,4989.093851132686
35628,4990.078748651565
35629,4990.1995685005395
35630,4985.492988133765
35631,4987.5447680690395
35632,4987.755387931034
35633,4993.301295896328
35634,4984.663066954644
35635,4994.388768898488
35636,4996.6688241639695
35637,4989.7810140237325
35638,4990.072276159654
35639,4992.01402373247
35640,4990.0593952483805
35641,4988.854211663067
35642,4985.161812297734
35643,4981.388349514563
35644,4986.548004314995
35645,4984.33909287257
35646,4988.980561555076
35647,5001.445405405406
35648,4994.698378378378
35649,5001.915584415585
35650,5004.462121212121
35651,5005.025974025974
35652,5001.95670995671
35653,4996.164502164502
35654,4992.491341991342
35655,4994.977272727273
35656,4992.528138528139
35657,4989.912337662337
35658,4993.016216216216
35659,4987.2421621621625
35660,4987.177297297298
35661,4987.937297297297
35662,4987.468108108108
35663,4986.745945945946
35664,4992.468108108108
35665,4989.68972972973
35666,4987.969696969697
35667,4995.86102062975
35668,4996.017372421281
35669,4995.592833876221
35670,4994.14006514658
35671,4991.56786102063
35672,4986.683695652174
35673,4985.703260869565
35674,4980.545652173913
35675,4977.193268186754
35676,4972.040173724213
35677,4965.654723127036
35678,4961.813246471227
35679,4964.604347826087
35680,4963.019565217392
35681,4966.4201954397395
35682,4976.167209554832
35683,4973.128121606949
35684,4971.214983713355
35685,4967.701411509229
35686,4960.334419109663
35687,4954.899022801303
35688,4950.878393051032
35689,4954.780673181324
35690,4945.834961997828
35691,4946.618892508143
35692,4946.91847826087
35693,4947.70684039088
35694,4953.00217155266
35695,4943.597176981541
35696,4943.498371335505
35697,4941.660152008686
35698,4941.319218241042
35699,4945.695652173913
35700,4946.4191096634095
35701,4946.355048859935
35702,4944.4332247557
35703,4945.514657980456
35704,4941.713665943601
35705,4937.5765472312705
35706,4940.385450597177
35707,4936.037960954447
35708,4929.556399132321
35709,4932.970715835141
35710,4934.715835140998
35711,4931.62906724512
35712,4936.343105320304
35713,4927.510314875136
35714,4930.952277657267
35715,4928.44251626898
35716,4932.869848156182
35717,4929.147505422993
35718,4931.777657266812
35719,4924.5765472312705
35720,4931.301845819761
35721,4929.7437567861025
35722,4934.029315960912
35723,4929.470715835141
35724,4927.10737527115
35725,4934.37093275488
35726,4937.872017353579
35727,4936.092190889371
35728,4944.279826464208
35729,4942.674620390456
35730,4933.253796095445
35731,4933.178958785249
35732,4931.898047722343
35733,4935.806067172264
35734,4934.729144095341
35735,4936.79414951246
35736,4933.451787648971
35737,4934.084507042254
35738,4929.3373101952275
35739,4924.134490238612
35740,4926.023861171367
35741,4931.450597176981
35742,4927.589130434782
35743,4930.494028230185
35744,4931.180238870793
35745,4923.28773072747
35746,4916.262757871878
35747,4915.739130434783
35748,4915.622826086957
35749,4923.057608695653
35750,4922.655434782609
35751,4925.514657980456
35752,4929.007600434311
35753,4927.969598262758
35754,4931.7480998914225
35755,4935.678610206298
35756,4933.317046688382
35757,4934.404994571119
35758,4927.597176981541
35759,4930.698154180239
35760,4934.345276872964
35761,4927.420021762786
35762,4920.26224156692
35763,4925.636956521739
35764,4926.180434782608
35765,4925.357608695652
35766,4929.855434782608
35767,4930.65
35768,4936.866304347826
35769,4933.93471164309
35770,4944.005446623094
35771,4947.389553862895
35772,4950.808695652174
35773,4953.052173913044
35774,4958.191304347826
35775,4956.996739130434
35776,4952.870511425463
35777,4957.396082698586
35778,4953.970620239391
35779,4951.057671381937
35780,4953.899891186072
35781,4948.552173913044
35782,4945.1762785636565
35783,4940.759521218716
35784,4946.400435255713
35785,4953.483133841131
35786,4958.782372143634
35787,4960.028322440087
35788,4958.897714907508
35789,4954.493464052288
35790,4949.310119695321
35791,4944.670293797606
35792,4942.348913043478
35793,4945.70652173913
35794,4941.189130434783
35795,4945.232608695652
35796,4950.053318824809
35797,4946.45652173913
35798,4937.165217391304
35799,4929.998913043478
35800,4926.383695652174
35801,4919.489130434783
35802,4925.2426550598475
35803,4919.619151251361
35804,4923.644565217392
35805,4929.104347826087
35806,4931.928260869565
35807,4929.246739130434
35808,4930.139130434783
35809,4935.059847660501
35810,4944.1229597388465
35811,4948.66847826087
35812,4948.561956521739
35813,4948.027173913043
35814,4950.457608695652
35815,4949.557608695653
35816,4944.446739130435
35817,4939.711643090315
35818,4936.219565217391
35819,4930.601086956522
35820,4929.790217391304
35821,4934.360869565217
35822,4931.9
35823,4937.9608269858545
35824,4938.707608695652
35825,4938.064130434783
35826,4937.851086956522
35827,4939.339130434782
35828,4930.192391304347
35829,4929.348913043478
35830,4931.127173913043
35831,4939.285869565218
35832,4934.723127035831
35833,4930.233441910967
35834,4927.395222584148
35835,4924.235613463627
35836,4926.841476655809
35837,4928.2529858849075
35838,4927.902280130294
35839,4934.665580890337
35840,4935.260303687635
35841,4928.5542299349245
35842,4935.672095548317
35843,4935.742391304348
35844,4928.525
35845,4931.163043478261
35846,4929.807817589576
35847,4931.386536373507
35848,4928.0836047774155
35849,4928.946796959826
35850,4917.360869565217
35851,4922.304347826087
35852,4918.405434782609
35853,4916.56351791531
35854,4912.061889250815
35855,4900.642391304348
35856,4909.265505984766
35857,4903.513601741023
35858,4906.251086956522
35859,4900.93152173913
35860,4898.347448425624
35861,4897.388707926168
35862,4903.360869565217
35863,4911.733695652174
35864,4917.377173913043
35865,4916.894565217392
35866,4917.467969598263
35867,4919.268186753528
35868,4915.656894679696
35869,4910.981521739131
35870,4904.219565217391
35871,4912.762785636562
35872,4911.770402611534
35873,4914.402173913043
35874,4917.508695652174
35875,4921.623913043478
35876,4927.041349292709
35877,4925.690217391304
35878,4932.689130434783
35879,4936.824104234528
35880,4931.881650380022
35881,4931.43431053203
35882,4934.719088937093
35883,4929.154013015184
35884,4927.495114006515
35885,4932.909880564604
35886,4933.662323561346
35887,4937.991323210412
35888,4939.867678958785
35889,4936.4826464208245
35890,4932.7226435536295
35891,4936.898158179848
35892,4949.458785249458
35893,4946.472885032538
35894,4949.845986984816
35895,4943.831887201735
35896,4945.3047722342735
35897,4948.151843817787
35898,4941.515743756786
35899,4941.14983713355
35900,4942.492407809111
35901,4948.712581344902
35902,4948.17136659436
35903,4947.528199566161
35904,4947.6236442516265
35905,4950.8006500541715
35906,4944.317787418655
35907,4940.099783080261
35908,4935.14967462039
35909,4937.213665943601
35910,4938.430585683297
35911,4929.772234273319
35912,4930.872017353579
35913,4930.799349240781
35914,4930.385032537961
35915,4937.548806941431
35916,4942.366594360087
35917,4947.2497285559175
35918,4946.994577006508
35919,4943.2508143322475
35920,4947.532030401737
35921,4940.29098805646
35922,4942.511930585683
35923,4936.764130434783
35924,4936.473340587595
35925,4941.35
35926,4934.883569096844
35927,4938.131664853101
35928,4938.545157780196
35929,4936.010881392818
35930,4936.873775843308
35931,4944.68443960827
35932,4946.4461371055495
35933,4938.031556039173
35934,4942.409140369968
35935,4940.118607181719
35936,4938.423286180631
35937,4939.236126224157
35938,4946.582154515778
35939,4946.674646354733
35940,4947.775
35941,4957.925
35942,4959.980434782608
35943,4961.878260869566
35944,4960.602173913044
35945,4962.933767643865
35946,4965.872017353579
35947,4965.741585233442
35948,4966.451682953311
35949,4966.674267100977
35950,4967.694896851249
35951,4973.027114967462
35952,4971.377440347072
35953,4974.605206073753
35954,4964.542299349241
35955,4969.015167930661
35956,4967.093073593073
35957,4965.928571428572
35958,4970.504329004329
35959,4971.447567567568
35960,4968.174242424242
35961,4962.792207792208
35962,4963.1133909287255
35963,4958.645405405406
35964,4960.184665226782
35965,4962.214902807776
35966,4958.341963322546
35967,4956.976241900648
35968,4956.0043196544275
35969,4953.3045356371495
35970,4959.519438444924
35971,4962.569114470843
35972,4965.11555075594
35973,4970.319309600863
35974,4963.649028077753
35975,4969.253779697624
35976,4969.002159827214
35977,4977.390928725702
35978,4974.248380129589
35979,4972.809935205183
35980,4962.718142548596
35981,4966.557235421166
35982,4961.946004319654
35983,4968.018358531317
35984,4975.080993520518
35985,4969.547516198704
35986,4965.340172786177
35987,4974.691144708423
35988,4972.49676025918
35989,4972.879049676026
35990,4974.075593952483
35991,4972.645788336933
35992,4972.970842332614
35993,4965.671351351351
35994,4961.925485961123
35995,4960.008639308855
35996,4966.6047516198705
35997,4960.356371490281
35998,4960.833693304536
35999,4964.258099352051
36000,4959.56
36001,4963.928725701944
36002,4963.81101511879
36003,4965.225701943845
36004,4971.584233261339
36005,4970.055075593952
36006,4969.572354211663
36007,4968.888648648649
36008,4971.245140388769
36009,4972.4086486486485
36010,4971.8691891891895
36011,4969.753513513513
36012,4969.372972972973
36013,4973.073593073593
36014,4971.84972972973
36015,4968.636756756757
36016,4968.671351351351
36017,4960.629189189189
36018,4965.633513513513
36019,4969.588108108108
36020,4962.152597402597
36021,4959.418378378378
36022,4965.268108108108
36023,4957.588108108108
36024,4955.758918918919
36025,4961.970810810811
36026,4964.058378378379
36027,4963.64
36028,4971.36038961039
36029,4963.194805194805
36030,4955.796536796537
36031,4964.438311688312
36032,4966.944805194805
36033,4964.095135135135
36034,4960.922077922078
36035,4961.470779220779
36036,4960.234848484848
36037,4963.976190476191
36038,4960.846320346321
36039,4950.612554112554
36040,4951.638528138528
36041,4949.988082340195
36042,4950.399783315276
36043,4948.478873239436
36044,4942.120260021668
36045,4947.074756229686
36046,4949.294691224269
36047,4945.7226435536295
36048,4946.130010834237
36049,4947.692307692308
36050,4945.736442516269
36051,4950.857917570499
36052,4945.726977248104
36053,4943.32683982684
36054,4946.110509209101
36055,4943.191144708423
36056,4941.283243243243
36057,4942.546925566343
36058,4946.028047464941
36059,4945.950377562028
36060,4950.5680345572355
36061,4949.920086393088
36062,4944.438444924406
36063,4940.725997842503
36064,4936.488673139159
36065,4933.335490830636
36066,4938.0043196544275
36067,4939.309935205183
36068,4945.855291576674
36069,4947.665226781857
36070,4952.988133764833
36071,4958.725997842503
36072,4961.990301724138
36073,4970.161637931034
36074,4970.050701186624
36075,4971.010775862069
36076,4968.460129310345
36077,4976.7532327586205
36078,4984.026939655172
36079,4980.835129310345
36080,4980.457481162541
36081,4978.892125134844
36082,4979.318965517241
36083,4987.306034482759
36084,4980.038793103448
36085,4976.9655172413795
36086,4981.2780172413795
36087,4981.715823466093
36088,4986.116379310345
36089,4987.829924650161
36090,4992.607104413348
36091,4997.034445640474
36092,4999.417653390743
36093,4997.72874058127
36094,5003.016146393972
36095,5003.424111948331
36096,5005.139935414424
36097,5002.755651237891
36098,5002.106566200216
36099,5006.184068891281
36100,5008.427341227126
36101,5013.857758620689
36102,5012.349137931034
36103,5019.392241379311
36104,5023.797413793103
36105,5022.247578040904
36106,5028.003229278795
36107,5029.35414424112
36108,5030.908503767492
36109,5039.102370689655
36110,5039.423035522067
36111,5043.272335844995
36112,5049.177610333692
36113,5052.108719052745
36114,5049.586652314317
36115,5050.946120689655
36116,5051.404094827586
36117,5052.060344827586
36118,5055.716594827586
36119,5057.478448275862
36120,5057.790948275862
36121,5064.460129310345
36122,5061.410560344828
36123,5062.098060344828
36124,5055.810344827586
36125,5056.4375
36126,5064.173491379311
36127,5065.96875
36128,5062.743534482759
36129,5066.768318965517
36130,5066.422413793103
36131,5071.124865446717
36132,5074.189655172414
36133,5069.961206896552
36134,5070.739224137931
36135,5074.296336206897
36136,5075.349137931034
36137,5080.816810344828
36138,5087.411637931034
36139,5085.140086206897
36140,5084.772629310345
36141,5086.821120689655
36142,5087.252155172414
36143,5090.9719827586205
36144,5097.607758620689
36145,5092.684607104414
36146,5097.362068965517
36147,5093.831896551724
36148,5094.104525862069
36149,5098.900862068966
36150,5103.368534482759
36151,5095.614224137931
36152,5088.257543103448
36153,5089.020474137931
36154,5088.661637931034
36155,5092.866523143165
36156,5094.843918191604
36157,5094.113024757804
36158,5092.669892473118
36159,5092.835483870967
36160,5085.968783638321
36161,5092.851453175457
36162,5085.665231431647
36163,5083.020474137931
36164,5084.337284482759
36165,5089.199353448276
36166,5085.443965517241
36167,5087.0905172413795
36168,5087.169181034483
36169,5093.450431034483
36170,5095.1573275862065
36171,5100.6239224137935
36172,5103.563106796117
36173,5099.785560344828
36174,5103.154094827586
36175,5102.489224137931
36176,5100.1551724137935
36177,5100.8760775862065
36178,5103.024757804091
36179,5107.980624327233
36180,5108.465016146394
36181,5111.146551724138
36182,5114.705818965517
36183,5115.7198275862065
36184,5115.075431034483
36185,5116.520474137931
36186,5116.036637931034
36187,5115.915766738661
36188,5117.252699784017
36189,5118.661987041037
36190,5119.416846652268
36191,5117.955723542117
36192,5112.147948164147
36193,5115.947084233261
36194,5123.017278617711
36195,5121.957837837838
36196,5119.509189189189
36197,5120.227027027027
36198,5115.141621621621
36199,5116.703783783783
36200,5109.311351351352
36201,5114.272432432433
36202,5119.012972972973
36203,5122.402162162162
36204,5125.124324324324
36205,5124.526486486487
36206,5123.251891891892
36207,5119.952432432432
36208,5124.328648648649
36209,5124.8291891891895
36210,5124.796756756757
36211,5125.145945945946
36212,5129.698378378378
36213,5127.742702702702
36214,5129.496216216216
36215,5135.148108108108
36216,5138.096216216216
36217,5133.81945945946
36218,5133.0
36219,5136.487041036717
36220,5137.484881209503
36221,5140.10151187905
36222,5140.775377969762
36223,5143.116756756756
36224,5138.167567567568
36225,5137.028108108108
36226,5128.205405405405
36227,5131.042162162162
36228,5124.379459459459
36229,5129.345945945946
36230,5129.342702702703
36231,5130.66918918919
36232,5133.0638528138525
36233,5128.702380952381
36234,5126.580540540541
36235,5126.0
36236,5126.780777537797
36237,5133.4233261339095
36238,5127.2770562770565
36239,5124.040043290043
36240,5126.931818181818
36241,5122.214054054054
36242,5117.170626349892
36243,5113.948164146868
36244,5112.881081081081
36245,5114.91341991342
36246,5117.387445887446
36247,5114.872294372294
36248,5108.847402597403
36249,5106.324324324324
36250,5103.12012987013
36251,5101.111471861472
36252,5095.324675324675
36253,5093.396103896104
36254,5085.5113759479955
36255,5087.367965367966
36256,5093.012987012987
36257,5095.354978354978
36258,5085.886240520043
36259,5082.195016251354
