Events Sent, Average throughput (events/second)
1780724,996.7294201684
1780824,996.7296038238
1780924,996.7297874586
1781024,996.7299710728
1781125,996.7295950593
1781225,996.7297786636
1781325,996.7299622472
1781426,996.7295862977
1781526,996.7297698714
1781626,996.7299534246
1781727,996.7295775391
1781827,996.7297610823
1781927,996.7299446049
1782027,996.7301281069
1782128,996.7297522961
1782228,996.7299357882
1782328,996.7301192598
1782429,996.7297435129
1782529,996.7299269745
1782629,996.7301104156
1782730,996.7297347327
1782830,996.7299181638
1782930,996.7301015744
1783031,996.7297259554
1783131,996.7299093561
1783231,996.7300927362
1783332,996.7297171811
1783432,996.7299005513
1783532,996.7300839009
1783633,996.7297084097
1783733,996.7298917495
1783833,996.7300750687
1783933,996.7302583673
1784034,996.7298829507
1784134,996.7300662394
1784234,996.7302495076
1784335,996.7298741548
1784435,996.7300574131
1784535,996.7302406509
1784636,996.7298653619
1784736,996.7300485898
1784836,996.7302317972
1784936,996.7304149841
1785037,996.7300397695
1785137,996.7302229465
1785237,996.7304061029
1785338,996.7300309521
1785438,996.7302140987
1785538,996.7303972248
1785639,996.7300221377
1785739,996.730205254
1785839,996.7303883497
1785940,996.7300133263
1786040,996.7301964122
1786140,996.7303794775
1786240,996.7305625224
1786341,996.7301875734
1786441,996.7303706084
1786541,996.7305536229
1786642,996.7301787375
1786742,996.7303617422
1786842,996.7305447264
1786943,996.7301699047
1787043,996.730352879
1787143,996.7305358329
1787244,996.7301610748
1787344,996.7303440188
1787444,996.7305269424
1787544,996.7307098455
1787645,996.7303351616
1787745,996.7305180549
1787845,996.7307009277
1787946,996.7303263074
1788046,996.7305091703
1788146,996.7306920128
1788247,996.7303174561
1788347,996.7305002888
1788447,996.730683101
1788547,996.7308658928
1788648,996.7304914103
1788748,996.7306741922
1788848,996.7308569537
1788949,996.7304825347
1789049,996.7306652864
1789149,996.7308480177
1789249,996.7310307285
1789350,996.7306563836
1789450,996.7308390846
1789550,996.7310217652
1789651,996.7306474838
1789751,996.7308301546
1789851,996.731012805
1789951,996.731195435
1790052,996.7308212275
1790152,996.7310038477
1790252,996.7311864475
1790353,996.7308123035
1790453,996.7309948935
1790553,996.7311774631
1790654,996.7308033825
1790754,996.7309859422
1790854,996.7311684816
1790954,996.7313510006
1791055,996.730976994
1791155,996.7311595032
1791255,996.7313419921
1791356,996.7309680488
1791456,996.7311505278
1791556,996.7313329865
1791657,996.7309591066
1791757,996.7311415555
1791857,996.731323984
1791958,996.7309501674
1792058,996.7311325861
1792158,996.7313149845
1792258,996.7314973625
1792359,996.7311236198
1792459,996.731305988
1792559,996.7314883359
1792660,996.7311146564
1792760,996.7312969946
1792860,996.7314793124
1792961,996.7311056961
1793061,996.7312880041
1793161,996.7314702918
1793261,996.7316525592
1793362,996.7312790167
1793462,996.7314612743
1793562,996.7316435116
1793663,996.7312700323
1793763,996.7314522599
1793863,996.7316344671
1793964,996.7312610509
1794064,996.7314432484
1794164,996.7316254255
1794265,996.7312520726
1794365,996.73143424
1794465,996.7316163871
1794566,996.7312430972
1794666,996.7314252346
1794766,996.7316073516
1794867,996.7312341249
1794967,996.7314162322
1795067,996.7315983192
1795167,996.7317803859
1795268,996.7314072328
1795368,996.7315892898
1795468,996.7317713265
1795569,996.7313982364
1795669,996.7315802634
1795769,996.7317622701
1795870,996.7313892431
1795970,996.7315712401
1796070,996.7317532167
1796171,996.7313802528
1796271,996.7315622197
1796371,996.7317441664
1796472,996.7313712655
1796572,996.7315532024
1796672,996.7317351192
1796773,996.7313622812
1796873,996.7315441882
1796973,996.7317260749
1797073,996.7319079414
1797174,996.7315351769
1797274,996.7317170337
1797374,996.7318988702
1797475,996.7315261687
1797575,996.7317079955
1797675,996.7318898021
1797776,996.7315171634
1797876,996.7316989603
1797976,996.731880737
1798077,996.7315081612
1798177,996.7316899282
1798277,996.7318716749
1798377,996.7320534015
1798478,996.7316808991
1798578,996.7318626159
1798678,996.7320443125
1798779,996.731671873
1798879,996.7318535599
1798979,996.7320352266
1799080,996.7316628499
1799180,996.7318445069
1799280,996.7320261438
1799381,996.7316538298
1799481,996.731835457
1799581,996.732017064
1799681,996.7321986508
1799782,996.7318264101
1799882,996.7320079872
1799982,996.7321895441
1800083,996.7318173662
1800183,996.7319989134
1800283,996.7321804405
1800384,996.7318083253
1800484,996.7319898427
1800584,996.73217134
1800684,996.732352817
1800785,996.7319807751
1800885,996.7321622425
1800985,996.7323436897
1801086,996.7319717104
1801186,996.732153148
1801286,996.7323345654
1801387,996.7319626488
1801487,996.7321440565
1801587,996.7323254442
1801687,996.7325068117
1801788,996.7321349682
1801888,996.732316326
1801988,996.7324976637
1802089,996.7321258828
1802189,996.7323072108
1802289,996.7324885188
1802390,996.7321168005
1802490,996.7322980987
1802590,996.7324793769
1802691,996.7321077212
1802791,996.7322889897
1802891,996.7324702381
1802992,996.7320986449
1803092,996.7322798837
1803192,996.7324611023
1803292,996.7326423009
1803393,996.7322707807
1803493,996.7324519696
1803593,996.7326331384
1803694,996.7322616808
1803794,996.7324428399
1803894,996.732623979
1803995,996.7322525838
1804095,996.7324337133
1804195,996.7326148227
1804295,996.732795912
1804396,996.7324245897
1804496,996.7326056694
1804596,996.732786729
1804697,996.7324154692
1804797,996.7325965192
1804897,996.7327775491
1804998,996.7324063517
1805098,996.732587372
1805198,996.7327683722
1805298,996.7329493524
1805399,996.7325782279
1805499,996.7327591984
1805599,996.7329401489
1805700,996.7325690868
1805800,996.7327500277
