events count, average value, timeSpent
4537,5093.034146341463,5871
4538,5089.307692307692,5873
4539,5087.210012210012,5874
4540,5079.643467643467,5875
4541,5074.891463414634,5876
4542,5071.471951219512,5877
4543,5075.407317073171,5878
4544,5074.884287454324,5878
4545,5073.569512195122,5880
4546,5076.882926829268,5881
4547,5077.069427527405,5882
4548,5074.042630937881,5883
4549,5077.820950060901,5884
4550,5076.797807551766,5885
4551,5074.9390243902435,5887
4552,5077.59756097561,5888
4553,5084.201219512195,5889
4554,5082.0146163215595,5890
4555,5074.933008526187,5891
4556,5075.079171741779,5892
4557,5071.222898903776,5893
4558,5071.566382460414,5894
4559,5080.59756097561,5896
4560,5077.493300852619,5897
4561,5082.003654080389,5898
4562,5078.477466504263,5899
4563,5085.517661388551,5900
4564,5089.249695493301,5901
4565,5082.776829268293,5903
4566,5078.6382460414125,5904
4567,5084.120584652863,5905
4568,5080.599269183922,5906
4569,5070.591961023142,5907
4570,5067.660170523752,5908
4571,5069.514007308161,5909
4572,5084.541463414635,5911
4573,5085.613885505481,5912
4574,5081.600487210719,5913
4575,5080.331303288673,5914
4576,5077.859926918392,5915
4577,5077.0572472594395,5916
4578,5075.660170523752,5917
4579,5082.565164433618,5919
4580,5072.477466504263,5920
4581,5070.31790499391,5921
4582,5074.243605359318,5922
4583,5073.650426309378,5923
4584,5072.7040194884285,5924
4585,5073.141291108404,5926
4586,5072.095006090134,5927
4587,5082.593179049939,5928
4588,5085.461632155908,5929
4589,5077.248780487805,5931
4590,5074.6134146341465,5932
4591,5067.718292682926,5933
4592,5066.790499390987,5934
4593,5075.0,5935
4594,5069.982947624848,5936
4595,5070.263093788063,5937
4596,5068.047503045067,5938
4597,5070.130487804878,5940
4598,5065.880633373934,5941
4599,5064.534713763703,5942
4600,5073.78197320341,5943
4601,5072.619975639464,5944
4602,5071.5298416565165,5945
4603,5067.753958587089,5946
4604,5062.386114494519,5947
4605,5065.125456760049,5949
4606,5055.791717417783,5950
4607,5061.849816849817,5951
4608,5063.998778998779,5952
4609,5059.057387057387,5953
4610,5063.653235653235,5954
4611,5064.045177045177,5955
4612,5066.5475609756095,5956
4613,5066.1792682926825,5958
4614,5076.840048840048,5959
4615,5075.669108669109,5960
4616,5076.728937728938,5961
4617,5076.126984126984,5962
4618,5080.924390243902,5963
4619,5080.798534798535,5965
4620,5083.169719169719,5966
4621,5079.1212871287125,5980
4622,5066.060869565217,5984
4623,5070.881546134663,5985
4624,5078.630922693267,5986
4625,5077.437655860349,5987
4626,5077.108478802992,5988
4627,5075.276463262765,5989
4628,5085.337905236907,5991
4629,5078.442643391521,5992
4630,5077.273067331671,5993
4631,5080.253117206982,5994
4632,5074.8891656288915,5995
4633,5072.739726027397,5996
4634,5071.371108343711,5997
4635,5078.9327521793275,5998
4636,5072.737235367373,5999
4637,5063.956413449564,6001
4638,5062.615193026152,6002
4639,5061.550435865504,6003
4640,5050.955168119552,6004
4641,5053.611940298508,6005
4642,5056.584577114428,6007
4643,5056.148009950249,6009
4644,5050.613664596273,6010
4645,5060.798757763975,6011
4646,5065.280397022332,6012
4647,5057.140198511166,6013
4648,5050.601736972705,6014
4649,5054.106699751861,6015
4650,5051.3759305210915,6017
4651,5048.477667493797,6018
4652,5044.965260545906,6019
4653,5042.172456575682,6020
4654,5042.619106699752,6021
4655,5046.598014888337,6022
4656,5043.026022304833,6023
4657,5039.447335811648,6024
4658,5041.699751861042,6026
4659,5051.987593052109,6027
4660,5049.506203473946,6028
4661,5046.805210918114,6029
4662,5049.581366459627,6030
4663,5052.585093167701,6031
4664,5053.690683229814,6032
4665,5050.884472049689,6033
4666,5051.349068322981,6035
4667,5041.089440993789,6036
4668,5046.3540372670805,6037
4669,5048.47950310559,6038
4670,5046.3118012422365,6039
4671,5049.936645962733,6040
4672,5051.085714285714,6042
4673,5047.347826086957,6043
4674,5052.478908188586,6044
4675,5052.485111662531,6045
4676,5060.790322580645,6046
4677,5062.590570719603,6047
4678,5065.634448574969,6048
4679,5062.231722428748,6049
4680,5070.073110285006,6050
4681,5055.593052109181,6052
4682,5058.502481389578,6053
4683,5055.9541511771995,6054
4684,5062.976456009913,6055
4685,5056.70136307311,6056
4686,5055.944237918216,6057
4687,5050.543990086741,6058
4688,5044.885856079404,6060
4689,5046.387856257745,6061
4690,5051.494423791822,6062
4691,5050.622057001239,6063
4692,5048.003717472119,6064
4693,5049.337050805452,6065
4694,5052.075588599752,6066
4695,5046.47270471464,6068
4696,5041.853598014888,6069
4697,5043.408188585608,6070
4698,5039.101610904585,6071
4699,5031.4441687344915,6073
4700,5030.455334987593,6074
4701,5033.8525402726145,6075
4702,5038.913258983891,6076
4703,5030.210656753407,6077
4704,5034.822800495663,6078
4705,5030.0533498759305,6080
4706,5025.282878411911,6081
4707,5021.491315136476,6082
4708,5018.076827757125,6083
4709,5014.114002478314,6084
4710,5008.314745972739,6085
4711,5009.9157372986365,6087
4712,5011.993804213135,6088
4713,5017.601485148515,6090
4714,5006.183168316832,6091
4715,5005.938118811881,6092
4716,5000.685643564357,6093
4717,4999.633663366337,6094
4718,4998.659653465346,6095
4719,4990.158415841584,6097
4720,4982.029702970297,6098
4721,4980.370049504951,6099
4722,4982.5037128712875,6100
4723,4982.569306930693,6101
4724,4979.858736059479,6103
4725,4978.840346534654,6104
4726,4975.538366336634,6105
4727,4981.605198019802,6106
4728,4983.335396039604,6107
4729,4979.76761433869,6108
4730,4978.891089108911,6110
4731,4986.077970297029,6111
4732,4980.42698019802,6112
4733,4978.054455445545,6113
4734,4975.400494437577,6114
4735,4967.625463535229,6115
4736,4967.861214374226,6116
4737,4966.115241635688,6117
4738,4967.158808933003,6119
4739,4966.924411400248,6120
4740,4960.926889714994,6121
4741,4951.960346964064,6122
4742,4958.246592317224,6123
4743,4962.167493796526,6125
4744,4960.042183622829,6126
4745,4958.29776674938,6127
4746,4962.827543424318,6128
4747,4971.106699751861,6129
4748,4965.004956629492,6130
4749,4972.545229244114,6131
4750,4969.037174721189,6132
4751,4966.643920595534,6134
4752,4961.883374689826,6135
4753,4950.032258064516,6136
4754,4947.209677419355,6137
4755,4955.672456575682,6138
4756,4950.7158808933,6140
4757,4952.512406947891,6141
4758,4960.6240694789085,6142
4759,4966.212158808933,6143
4760,4961.301115241636,6144
4761,4962.633209417596,6145
4762,4959.40570719603,6147
4763,4965.957816377171,6148
4764,4961.744416873449,6149
4765,4961.935483870968,6150
4766,4962.817617866005,6151
4767,4966.164807930607,6152
4768,4968.117866004963,6154
4769,4968.699751861042,6155
4770,4971.328784119107,6156
4771,4967.267080745341,6158
4772,4968.153846153846,6159
4773,4968.019851116625,6160
4774,4969.564516129032,6161
4775,4974.603233830846,6163
4776,4971.550995024875,6164
4777,4972.940298507463,6165
4778,4973.265838509316,6166
4779,4980.973913043478,6167
4780,4987.524223602484,6168
4781,4989.063354037267,6169
4782,4988.721393034826,6171
4783,4998.88184079602,6172
4784,5000.581366459627,6173
4785,4993.194029850746,6175
4786,4984.718905472637,6176
4787,4990.278260869565,6177
4788,4982.742857142857,6178
4789,4980.946583850931,6179
4790,4985.321695760598,6183
4791,4993.733167082294,6185
4792,4991.117206982543,6186
4793,4999.245635910224,6187
4794,4996.143391521197,6188
4795,4995.35536159601,6190
4796,5006.597256857855,6191
4797,5001.905236907731,6192
4798,5001.261845386533,6193
4799,5006.210460772105,6194
4800,5012.244084682441,6195
4801,5009.660847880299,6197
4802,5012.593516209477,6198
4803,5010.470074812967,6199
4804,5012.788029925187,6200
4805,5008.93897882939,6201
4806,5000.180572851806,6202
4807,4998.667082294264,6204
4808,5005.093516209477,6205
4809,5001.61797752809,6207
4810,5004.713216957606,6208
4811,4995.27680798005,6209
4812,4979.550561797752,6211
4813,4988.670411985018,6212
4814,4983.360349127182,6213
4815,4986.543640897756,6214
4816,4986.593516209477,6215
4817,4984.174563591023,6216
4818,4977.747815230961,6218
4819,4977.985037406484,6219
4820,4974.251870324189,6220
4821,4966.1496259351625,6221
4822,4973.5411471321695,6222
4823,4964.740648379053,6223
4824,4959.5,6225
4825,4959.821695760598,6226
4826,4950.915211970075,6227
4827,4950.071072319202,6228
4828,4948.130759651308,6229
4829,4938.021170610212,6230
4830,4935.835616438356,6231
4831,4935.2680798004985,6233
4832,4943.4226932668325,6234
4833,4939.413965087282,6235
4834,4938.018703241895,6236
4835,4941.426433915212,6237
4836,4941.738154613467,6238
4837,4944.8816936488165,6239
4838,4945.754364089776,6241
4839,4944.856608478803,6242
4840,4942.1957605985035,6243
4841,4939.392768079801,6244
4842,4941.269326683292,6246
4843,4948.497506234414,6247
4844,4954.716957605985,6248
4845,4958.457605985038,6249
4846,4955.3403990024935,6250
4847,4947.509363295881,6252
4848,4953.640897755611,6253
4849,4949.8403990024935,6254
4850,4956.60225846926,6261
4851,4951.202261306533,6263
4852,4958.31783919598,6264
4853,4959.863237139272,6264
4854,4968.422835633626,6265
4855,4967.346298619825,6267
4856,4966.2747804266,6268
4857,4969.683814303638,6269
4858,4972.201005025126,6271
4859,4985.859119496856,6273
4860,4980.711586901763,6276
4861,4990.0428211586905,6277
4862,4979.229219143577,6279
4863,4987.610340479193,6281
4864,4993.935687263556,6283
4865,4981.018987341772,6287
4866,4990.524777636595,6293
4867,4985.064803049555,6295
4868,4986.7773536895675,6296
4869,4980.015267175572,6297
4870,4981.5,6298
4871,4987.593630573248,6300
4872,4981.695541401274,6301
4873,4986.265903307888,6302
4874,4985.030534351145,6303
4875,4991.081424936387,6304
4876,4998.517197452229,6306
4877,4995.84076433121,6307
4878,5000.307888040713,6308
4879,4998.176844783715,6309
4880,4991.505089058524,6310
4881,4993.166878980892,6312
4882,4995.357961783439,6313
4883,5002.244585987261,6315
4884,5007.857324840765,6316
4885,5001.194125159643,6319
4886,5001.517241379311,6320
4887,4995.173690932312,6322
4888,4999.868454661558,6323
4889,4998.830140485313,6324
4890,4995.516624040921,6326
4891,4997.3218390804595,6327
4892,4996.74840357599,6328
4893,4997.959131545338,6329
4894,4991.447570332481,6331
4895,4985.05115089514,6332
4896,4997.883482714468,6335
4897,4996.302176696543,6336
4898,5000.836107554417,6337
4899,4989.270166453265,6338
4900,4999.466069142126,6339
4901,4988.421794871795,6341
4902,4982.632522407171,6342
4903,4988.412291933419,6343
4904,4988.217669654289,6344
4905,4990.393085787452,6345
4906,4983.5437017994855,6347
4907,4977.847240051348,6347
4908,4975.966666666666,6347
4909,4979.75,6348
4910,4979.978177150193,6350
4911,4975.344030808729,6351
4912,4979.514762516046,6352
4913,4982.934531450578,6353
4914,4982.071794871795,6354
4915,4983.014102564102,6355
4916,4991.4390243902435,6357
4917,4989.834403080873,6358
4918,4993.458279845956,6359
4919,5002.354300385109,6360
4920,5007.064184852375,6362
4921,5007.8754813863925,6363
4922,5007.85109114249,6364
4923,4999.09756097561,6365
4924,4996.053915275995,6366
4925,4993.6765083440305,6367
4926,4990.246153846154,6368
4927,4978.930769230769,6369
4928,4977.727856225931,6371
4929,4980.340179717587,6372
4930,4980.075738125803,6373
4931,4975.612323491656,6374
4932,4976.137179487179,6375
4933,4976.002564102564,6376
4934,4968.684210526316,6378
4935,4959.440308087292,6379
4936,4953.346598202824,6380
4937,4959.035897435898,6381
4938,4961.375641025641,6382
4939,4968.342307692307,6383
4940,4966.544871794872,6384
4941,4962.580769230769,6385
4942,4960.807445442875,6387
4943,4956.014102564102,6388
4944,4966.967948717948,6389
4945,4970.373076923077,6390
4946,4968.964102564102,6391
4947,4976.85622593068,6393
4948,4972.265725288832,6394
4949,4970.678205128205,6395
4950,4969.879487179487,6396
4951,4958.9384615384615,6397
4952,4965.408974358975,6398
4953,4973.180769230769,6399
4954,4972.247435897436,6400
4955,4976.755128205128,6401
4956,4980.391025641025,6403
4957,4976.624358974359,6404
4958,4970.710256410256,6405
4959,4975.483333333334,6406
4960,4975.911538461539,6407
4961,4974.137003841229,6408
4962,4976.204865556978,6409
4963,4985.8961538461535,6411
4964,4985.387179487179,6412
4965,4990.816666666667,6413
4966,4994.598717948718,6414
4967,4999.112676056338,6415
4968,4993.7375160051215,6416
4969,4994.814340588989,6417
4970,5006.034615384616,6419
4971,5010.824583866837,6420
4972,5015.823529411765,6421
4973,5009.824808184143,6422
4974,5009.476312419974,6424
4975,5015.5262483994875,6425
4976,5021.292307692308,6427
4977,5024.240717029449,6428
4978,5027.422535211268,6429
4979,5029.594110115237,6430
4980,5018.158770806658,6431
4981,5019.7669654289375,6432
4982,5025.640204865557,6433
4983,5016.481434058899,6434
4984,5016.087179487179,6436
4985,5016.194622279129,6437
4986,5015.895006402048,6438
4987,5022.246803069053,6439
4988,5017.141762452107,6440
4989,5018.275510204082,6442
4990,5014.977070063695,6443
4991,5011.143765903308,6444
4992,5019.820610687023,6445
4993,5019.592875318066,6446
4994,5018.767175572519,6447
4995,5021.693773824651,6448
4996,5017.086404066074,6449
4997,5030.823155216285,6451
4998,5028.944020356234,6452
4999,5031.795165394402,6453
5000,5030.805590851334,6454
5001,5033.031766200763,6455
5002,5031.669631512071,6456
5003,5035.550890585242,6458
5004,5041.054707379135,6459
5005,5043.557814485387,6460
5006,5045.015247776366,6461
5007,5047.191867852604,6462
5008,5038.889453621347,6463
5009,5036.853875476493,6464
5010,5038.016518424396,6465
5011,5029.954198473282,6467
5012,5033.712833545108,6468
5013,5029.932655654384,6469
5014,5029.390088945363,6470
5015,5028.524777636595,6471
5016,5021.388818297331,6472
5017,5014.057397959184,6477
5018,5020.530612244898,6478
5019,5011.69220945083,6480
5020,5009.805874840357,6481
5021,5009.590038314176,6482
5022,5011.190051020408,6483
5023,5015.176020408163,6484
5024,5019.932397959184,6485
5025,5015.448979591837,6486
5026,5018.024265644955,6488
5027,5023.7704081632655,6489
5028,5029.750957854406,6491
5029,5033.220945083014,6492
5030,5032.444444444444,6493
5031,5031.439180537772,6497
5032,5041.368758002561,6498
5033,5033.193341869398,6499
5034,5032.396927016645,6500
5035,5040.029487179487,6502
5036,5034.034615384616,6503
5037,5043.710256410256,6504
5038,5046.0628205128205,6506
5039,5040.379487179487,6507
5040,5044.489743589744,6508
5041,5039.98717948718,6509
5042,5039.494871794872,6510
5043,5038.567948717949,6511
5044,5035.591549295775,6512
5045,5046.5628205128205,6514
5046,5053.278205128205,6515
5047,5056.160256410257,6517
5048,5048.578947368421,6518
5049,5042.633333333333,6519
5050,5043.553846153846,6520
5051,5046.932051282051,6521
5052,5047.991025641026,6522
5053,5050.826478149101,6525
5054,5050.174807197944,6526
5055,5048.6379974326055,6527
5056,5040.467265725289,6528
5057,5044.048780487805,6529
5058,5042.218508997429,6531
5059,5037.884318766067,6532
5060,5040.4922879177375,6533
5061,5043.926829268293,6534
5062,5039.319640564827,6535
5063,5040.471116816431,6536
5064,5043.593068035943,6537
5065,5046.249032258064,6542
5066,5049.395618556701,6543
5067,5042.34793814433,6544
5068,5052.127741935484,6546
5069,5042.517419354839,6547
5070,5049.203870967742,6548
5071,5048.727741935484,6550
5072,5048.370322580645,6551
5073,5052.043870967742,6552
5074,5044.394838709677,6553
5075,5045.123870967742,6554
5076,5046.141935483871,6555
5077,5046.591494845361,6556
5078,5041.0334620334625,6557
5079,5042.29214929215,6559
5080,5043.6988416988415,6560
5081,5044.70618556701,6563
5082,5038.32087628866,6564
5083,5034.514175257732,6565
5084,5038.768041237114,6566
5085,5050.149484536082,6567
5086,5046.557271557272,6568
5087,5047.261261261261,6569
5088,5046.41881443299,6571
5089,5046.375804375804,6572
5090,5042.747747747748,6574
5091,5036.925353925354,6575
5092,5035.082262210797,6576
5093,5026.553410553411,6578
5094,5024.411840411841,6579
5095,5034.552123552124,6580
5096,5028.799485861183,6581
5097,5017.597168597169,6583
5098,5014.388674388674,6584
5099,5004.826254826255,6585
5100,5009.674388674389,6586
5101,5004.870012870013,6587
5102,5009.307593307593,6588
5103,5001.606177606178,6590
5104,5004.678663239075,6591
5105,4995.327763496144,6592
5106,4989.161745827984,6593
5107,4986.593068035943,6594
5108,4990.09756097561,6595
5109,4995.512195121952,6597
5110,5003.409499358151,6598
5111,4996.8459563543,6599
5112,4990.970437017995,6601
5113,4990.879177377892,6602
5114,4986.4724005134785,6603
5115,4976.335475578406,6605
5116,4985.45501285347,6606
5117,4986.664955070603,6607
5118,4993.0192554557125,6608
5119,4991.456996148909,6609
5120,4985.745827984596,6610
5121,4979.519897304236,6612
5122,4979.008985879333,6613
5123,4983.526315789473,6614
5124,4979.96919127086,6616
5125,4975.24646983312,6617
5126,4964.381258023107,6618
5127,4961.448010269576,6619
5128,4969.207958921695,6620
5129,4970.139922978177,6621
5130,4976.005128205128,6622
5131,4971.350832266326,6623
5132,4963.95641025641,6625
5133,4963.720512820513,6626
5134,4959.825641025641,6627
5135,4966.95,6628
5136,4969.307298335468,6629
5137,4961.279129321383,6630
5138,4957.467948717948,6632
5139,4952.852564102564,6633
5140,4961.30641025641,6634
5141,4953.835897435897,6635
5142,4950.775641025641,6636
5143,4953.316261203585,6637
5144,4948.207426376441,6638
5145,4942.614596670935,6639
5146,4947.286445012788,6640
5147,4952.214559386974,6642
5148,4950.372448979592,6643
5149,4945.649681528663,6644
5150,4945.900763358779,6645
5151,4945.884371029225,6646
5152,4951.780456852792,6647
5153,4953.860583016477,6649
5154,4952.882278481013,6650
5155,4952.702907711758,6651
5156,4948.625,6652
5157,4954.914249684742,6654
5158,4952.232997481108,6655
5159,4946.976100628931,6656
5160,4950.951005025126,6657
5161,4956.894604767879,6658
5162,4959.214285714285,6660
5163,4955.959949937422,6661
5164,4953.75875,6662
5165,4948.214731585518,6663
5166,4954.300498753118,6664
5167,4959.35491905355,6665
5168,4953.844527363184,6666
5169,4948.919254658385,6668
5170,4943.175155279503,6669
5171,4940.665012406948,6670
5172,4939.203473945409,6671
5173,4942.6208178438665,6672
5174,4942.532178217822,6674
5175,4941.327137546468,6675
5176,4945.821782178218,6676
5177,4940.367574257426,6677
5178,4942.533415841584,6678
5179,4939.347772277228,6679
5180,4941.705080545229,6681
5181,4946.321782178218,6682
5182,4934.991336633663,6683
5183,4939.529702970297,6684
5184,4947.559405940594,6685
5185,4957.137376237623,6686
5186,4951.686881188119,6687
5187,4939.960396039604,6689
5188,4941.4324659231725,6690
5189,4948.230483271375,6691
5190,4940.942998760843,6693
5191,4948.275092936803,6694
5192,4951.402227722772,6695
5193,4950.805693069307,6696
5194,4950.052044609665,6698
5195,4947.802973977695,6699
5196,4939.781908302354,6700
5197,4939.988847583643,6701
5198,4944.199504337051,6702
5199,4939.52103960396,6703
5200,4937.507425742574,6704
5201,4940.972738537795,6706
5202,4945.204207920792,6707
5203,4944.4740099009905,6708
5204,4944.702970297029,6709
5205,4934.501237623763,6710
5206,4935.235148514851,6711
5207,4936.044499381953,6713
5208,4940.35396039604,6714
5209,4946.714108910891,6715
5210,4940.278465346535,6716
5211,4933.918316831683,6717
5212,4931.412128712871,6718
5213,4929.259579728059,6719
5214,4927.125,6721
5215,4931.736386138614,6722
5216,4933.245049504951,6723
5217,4939.90594059406,6724
5218,4940.013630731103,6726
5219,4946.3358116480795,6727
5220,4942.207920792079,6728
5221,4936.290841584158,6729
5222,4937.794554455446,6730
5223,4934.47896039604,6731
5224,4945.327137546468,6733
5225,4941.399008674101,6734
5226,4941.6361386138615,6735
5227,4936.3712871287125,6736
5228,4937.9009900990095,6737
5229,4935.352722772277,6738
5230,4938.309405940594,6739
5231,4947.105198019802,6740
5232,4964.679245283019,6757
5233,4962.828282828283,6761
5234,4952.9961685823755,6773
5235,4943.075641025641,6778
5236,4940.910737386805,6787
5237,4948.62123197903,6800
5238,4956.600795755968,6812
5239,4951.989375830013,6815
5240,4951.611036339165,6824
5241,4940.878378378378,6829
5242,4945.783083219645,6842
5243,4937.306429548564,6842
5244,4930.728275862069,6850
5245,4932.478502080444,6856
5246,4918.116083916084,6865
5247,4913.5550847457625,6874
5248,4922.63,6883
5249,4939.248554913294,6893
5250,4931.347445255475,6903
5251,4953.888399412628,6908
5252,4936.793768545994,6918
5253,4920.367867867868,6928
5254,4922.393343419062,6935
5255,4934.308282208589,6946
5256,4918.175738724728,6957
5257,4904.4018838304555,6967
5258,4905.597178683385,6977
5259,4899.116169544741,6984
5260,4887.886581469648,6997
5261,4898.9,7006
5262,4892.3382113821135,7013
5263,4896.382594417078,7021
5264,4904.011608623549,7029
5265,4901.696817420436,7037
5266,4885.0186757215615,7047
5267,4873.227350427351,7053
5268,4865.161178509532,7063
5269,4881.031413612565,7069
5270,4881.622574955908,7077
5271,4899.9001782531195,7085
5272,4901.94434470377,7092
5273,4920.647272727273,7101
5274,4923.310536044362,7113
5275,4944.276315789473,7125
5276,4948.7733333333335,7134
5277,4953.52783109405,7140
5278,4968.1322957198445,7149
5279,4974.686746987952,7169
5280,4974.4308617234465,7170
5281,4983.002004008016,7171
5282,4972.8,7177
5283,4988.452138492872,7187
5284,4986.621118012423,7197
5285,5006.721174004193,7206
5286,5025.912765957447,7215
5287,5063.606060606061,7226
5288,5076.396963123644,7228
5289,5073.815618221258,7229
5290,5091.791757049891,7230
5291,5092.37093275488,7231
5292,5096.495670995671,7232
5293,5091.53711790393,7237
5294,5097.454148471616,7238
5295,5094.331111111111,7249
5296,5096.968888888889,7250
5297,5093.902222222222,7252
5298,5076.391111111111,7253
5299,5083.348888888889,7254
5300,5075.878048780488,7255
5301,5082.289823008849,7257
5302,5075.679203539823,7262
5303,5084.384955752213,7263
5304,5060.731111111111,7265
5305,5069.603104212861,7266
5306,5063.310421286031,7267
5307,5052.733924611974,7268
5308,5047.062084257206,7269
5309,5049.4314159292035,7270
5310,5048.776548672567,7272
5311,5031.630530973452,7273
5312,5036.103752759382,7274
5313,5025.420704845815,7275
5314,5032.1233480176215,7276
5315,5017.61013215859,7277
5316,5022.498901098901,7278
5317,5037.547252747253,7279
5318,5041.292307692308,7281
5319,5040.925274725275,7282
5320,5048.300438596491,7283
5321,5056.778993435449,7284
5322,5045.956331877729,7285
5323,5064.019650655022,7287
5324,5068.928104575163,7288
5325,5071.963043478261,7289
5326,5070.308026030369,7290
5327,5061.616883116883,7291
5328,5058.978401727862,7292
5329,5055.617710583153,7294
5330,5063.792656587473,7295
5331,5056.334773218143,7296
5332,5067.166306695464,7297
5333,5065.896328293737,7298
5334,5068.189655172414,7299
5335,5066.189655172414,7300
5336,5068.071274298056,7302
5337,5069.704103671706,7303
5338,5052.935205183585,7304
5339,5045.879310344828,7305
5340,5041.125269978402,7307
5341,5041.976241900648,7308
5342,5039.643628509719,7309
5343,5035.589632829374,7310
5344,5027.0280172413795,7311
5345,5019.336206896552,7312
5346,5021.015086206897,7313
5347,5023.109677419355,7314
5348,5005.913793103448,7316
5349,5013.548387096775,7317
5350,5013.712446351931,7318
5351,5021.667391304348,7327
5352,5021.960869565218,7328
5353,5004.51304347826,7329
5354,5006.496746203905,7329
5355,5013.794372294372,7330
5356,5011.816017316018,7331
5357,5027.041125541125,7333
5358,5019.373650107991,7334
5359,5014.792656587473,7335
5360,5006.611231101512,7336
5361,4987.4686825054,7337
5362,4991.917926565875,7338
5363,4987.8142548596115,7339
5364,4996.4319654427645,7341
5365,5005.1771058315335,7342
5366,4985.622030237581,7343
5367,5000.015118790497,7344
5368,4999.082073434125,7345
5369,5005.646551724138,7346
5370,5010.181818181818,7347
5371,5015.612554112554,7349
5372,5020.69696969697,7350
5373,5027.779220779221,7351
5374,5020.590909090909,7352
5375,5014.341991341991,7353
5376,5006.948051948052,7354
5377,5001.757575757576,7356
5378,4995.041125541125,7357
5379,4981.158008658009,7358
5380,4973.991341991342,7359
5381,4975.536796536797,7360
5382,4967.578833693305,7361
5383,4968.436285097192,7362
5384,4975.4406047516195,7363
5385,4987.5593952483805,7364
5386,5001.634199134199,7366
5387,5013.37012987013,7367
5388,5016.443722943723,7368
5389,5016.735930735931,7369
5390,5019.358531317494,7370
5391,5019.529157667386,7371
5392,5016.255411255412,7373
5393,5030.331168831169,7374
5394,5024.244588744588,7375
5395,5033.497835497836,7376
5396,5035.691144708423,7377
5397,5046.330453563715,7378
5398,5045.425485961123,7379
5399,5046.70626349892,7380
5400,5036.83585313175,7381
5401,5029.036796536797,7383
5402,5042.3744588744585,7384
5403,5045.11038961039,7385
5404,5040.298056155508,7386
5405,5051.984881209503,7387
5406,5064.3866090712745,7388
5407,5058.574514038877,7389
5408,5063.357142857143,7391
5409,5071.876889848812,7392
5410,5057.305194805195,7394
5411,5069.2321041214755,7396
5412,5086.620390455531,7397
5413,5080.670281995662,7398
5414,5074.297180043384,7399
5415,5073.432608695653,7401
5416,5071.559652928417,7402
5417,5066.188720173536,7403
5418,5055.401301518438,7404
5419,5062.495652173913,7406
5420,5045.310869565217,7407
5421,5059.522875816993,7409
5422,5058.041304347826,7410
5423,5065.015217391305,7411
5424,5052.697826086956,7412
5425,5040.860869565217,7413
5426,5044.45652173913,7414
5427,5032.995652173913,7415
5428,5030.363834422658,7417
5429,5024.841304347826,7418
5430,5010.491304347826,7419
5431,4995.893478260869,7420
5432,4995.406521739131,7421
5433,4997.5,7422
5434,4987.425162689805,7423
5435,4969.710869565218,7425
5436,4976.403470715835,7426
5437,4978.852494577007,7427
5438,4975.895878524946,7428
5439,4990.225596529284,7429
5440,4989.271149674621,7430
5441,5000.069414316703,7431
5442,4990.095652173913,7433
5443,5002.51304347826,7434
5444,5002.3731019522775,7435
5445,5004.941431670282,7436
5446,5000.305856832972,7437
5447,4979.828260869565,7439
5448,4988.291304347826,7440
5449,4988.796095444685,7441
5450,4982.644251626898,7442
5451,4983.010845986985,7443
5452,4988.540130151844,7444
5453,4985.963123644252,7445
5454,4985.31453362256,7446
5455,4964.330434782609,7448
5456,4974.954347826087,7449
5457,4972.958785249458,7450
5458,4971.752711496746,7451
5459,4980.678958785249,7452
5460,4987.0715835141,7453
5461,4993.691973969631,7454
5462,5012.776086956522,7456
5463,5004.331887201735,7457
5464,5005.305856832972,7458
5465,5001.563991323211,7459
5466,4997.12147505423,7460
5467,4996.12147505423,7461
5468,4996.130151843818,7462
5469,5000.952277657267,7463
5470,5001.676086956521,7465
5471,4995.449023861172,7466
5472,5006.2689804772235,7467
5473,4990.3036876355745,7468
5474,4992.7331887201735,7469
5475,4990.904555314533,7470
5476,4985.440347071583,7471
5477,4995.347071583514,7473
5478,4985.649350649351,7474
5479,4993.29373650108,7475
5480,5002.245689655172,7476
5481,5008.290948275862,7477
5482,4994.174568965517,7478
5483,4986.677419354839,7479
5484,4987.8469827586205,7481
5485,4990.071120689655,7482
5486,4979.415948275862,7483
5487,4968.894396551724,7484
5488,4956.068965517241,7485
5489,4952.672413793103,7486
5490,4957.303879310345,7488
5491,4919.739696312365,7493
5492,4915.465367965368,7494
5493,4904.937365010799,7496
5494,4914.505399568035,7497
5495,4912.803455723542,7498
5496,4928.308855291577,7499
5497,4917.89848812095,7500
5498,4920.418103448276,7501
5499,4907.752155172414,7502
5500,4894.773218142549,7504
5501,4897.732758620689,7505
5502,4882.676724137931,7506
5503,4895.133620689655,7507
5504,4881.976293103448,7508
5505,4884.9051724137935,7509
5506,4873.097192224622,7511
5507,4877.382289416847,7512
5508,4871.247844827586,7513
5509,4866.491379310345,7514
5510,4870.771551724138,7515
5511,4881.237068965517,7516
5512,4903.460869565218,7523
5513,4911.8779956427015,7526
5514,4929.520971302428,7534
5515,4935.900662251655,7535
5516,4938.3487858719645,7536
5517,4942.9293598234,7538
5518,4935.991189427313,7541
5519,4929.545253863134,7543
5520,4934.151111111111,7549
5521,4945.473333333333,7550
5522,4945.044444444445,7551
5523,4941.167037861916,7553
5524,4946.968819599109,7554
5525,4932.841870824053,7555
5526,4937.984375,7558
5527,4925.506696428572,7559
5528,4929.946428571428,7560
5529,4938.953229398664,7561
5530,4934.806236080178,7563
5531,4933.338530066815,7564
